,影片名,评论内容,评论人,推荐星数,有用数
14,彗星来的那一夜,遇到停电这种事难道不该马上洗洗睡吗,Jin Unrated,推荐,263
15,彗星来的那一夜,小成本大魅力,桃桃淘电影,推荐,230
16,彗星来的那一夜,叨逼叨叨逼叨叨逼叨卧槽停电了叨逼叨叨逼叨卧槽那些人是谁叨逼叨叨逼叨卧槽多重世界叨逼叨叨逼叨死人了杀人了昏倒了天亮了完全疯了的片子设计感很重但是巧妙，不过最后居然是部女性心理研究片。惊喜稳步送上，最后几分钟简直超乎想象。【卧槽怎么有人抄袭我短评啊】,全声波频道D,推荐,171
17,彗星来的那一夜,极低的成本，靠对白和设定竟然构建了一个还不错的故事，手持摄影比较克制，家庭DV的效果正合适本片想要营造的氛围。最后那一通电话，比较多余，其实停留在两个戒子的画面，会比现在这样好。,心生,推荐,215
18,彗星来的那一夜,观看这部电影的时候总能让我想起2011年看过的两部影片：《另一个地球》（外来星体和自身的镜像）和《抑郁症》（给我同样莫名寂寥的末世感）。这是一部越来越精彩的电影，尤其是对悬念的把握和设置，接近片尾的时候剧情的发展已经超出了观众的种种设想，感受越来越惊，后背越来越凉。无用台词过密是糟点,Nosferatu,推荐,226
19,彗星来的那一夜,以为会有新鲜的东西，在这个题材来说没什么惊喜，猜疑链都没起来，最后落在伦理剧上。各种走错弄成喜剧会好玩吧。设定比较粗糙，特别是埋的某个梗让本来就混乱的分歧点彻底不科学了。,三,还行,124
20,彗星来的那一夜,前面有点难看，最后几分钟有被惊喜到，女主找到了平行空间里最好的男主，却杀死了最好的自己。,樹一,推荐,189
21,彗星来的那一夜,虽然导演只懂用恋爱劈腿当情感核心冲突点谈不上深度和立意，但世界观展开很吸引人，违和感陆续增加的气氛营造不错，基本自圆其说，可以满足烧脑的要求。,paradiso,推荐,126
22,彗星来的那一夜,一开始关于她跳舞被取代就暗示了她会有更黑暗的选择，从平行宇宙到人性思考，不惜为了“幸福”而杀死“自己”，不就是大多数人在做的事情吗？,hedgehog,推荐,129
23,彗星来的那一夜,绝逼的神棍科幻片。。关于薛定谔的猫，其实还是挺吓人的了，大半夜的，我都不敢去漱口了。。,ChrisKirk,推荐,111
24,彗星来的那一夜,影片一开始八个人快乐的叨逼叨，停电了慌张的叨逼叨，然后在错乱的空间撕逼，群撕，分组撕，一对一撕，最后女主赢了。当然也未必，也有可能被N空间的八个人继续撕逼。其实影片在诠释薛定谔和量子理论有点粗糙，不过挺抓人的。平行世界的理论是：某一时刻，存在多少种可能性，就会有多少个世界诞生。,朝阳区白百合,还行,96
25,彗星来的那一夜,薛定谔的猫、平行世界、另一個世界的自己...  雖然不是什麼新穎的題材還是看得我非常非常毛 有幾幕整個電影院的人都倒抽一口氣的感覺... 近年看的最好的科幻懸疑片...,Orange,力荐,106
26,彗星来的那一夜,里面的人都是蠢猪。我会集合所有世界的所有自己一起到一个世界，每天每人轮流上班，其他人玩得爽的勒，根本不恐怖，自己吓自己，还杀自己，女主大傻逼，婊子仔,少陵野老大哭着,推荐,125
27,彗星来的那一夜,3.5。1.低成本，封闭空间，集体烧脑；薛定谔的猫，叠加态坍缩，量子力学的多世界诠释。2.高逼格玩理论是其次，拍摄方法论才是王道；中国科幻片没人肯好好玩这种，却都高瞻远瞩仰望“三体”，这是莫大的悲哀。,陆支羽,推荐,81
28,彗星来的那一夜,其实就是从一点衍生出的各种可能性树状图，只是后来一种可能性羡慕另一种可能性，从而挤压了对方的生存空间：用“薛定谔的猫”来解释，就是比较带来叠加态～,同志亦凡人中文站,推荐,60
29,彗星来的那一夜,如果我突然看见我自己来杀我，那就证明我过得还不错。,大島,还行,68
30,彗星来的那一夜,烧脑这个词已经泛滥了，《恐怖游轮》才算烧脑系，因为设定和发展已经影响对基本剧情的理解了。而这片重在对未知恐惧的惊悚营造，就算不懂那些理论，也不会影响基本剧情理解，何脑可烧？,陀螺凡达可,推荐,44
31,彗星来的那一夜,算是一部量子物理科普片吧，通过电影实现了对薛定谔理论的一次重现，这一次虐的不是猫了，而是人。90分钟，小格局，平行时空，抛开前10分钟的让我一直走神的叨逼，停电之后开始渐入佳境， 悬疑感和设定都足够吸引人，潜藏背后的真相被层层剖开，最后再来个开放式的结局，不过最后也没能自圆其说。,博仔,推荐,51
32,彗星来的那一夜,平行世界理论真是永远的G点！,王大根,推荐,52
33,彗星来的那一夜,看了之后担心了一晚上会不会有一个没考上大学的我拎着菜刀穿越时空来把我杀了。,waking王小心,推荐,48
34,彗星来的那一夜,呼吸打乱浑身冷汗后劲烧脑静思良久无法入睡。能否在把来自另一个时空有着完全相同经历相同性格的她他它当做你一直相处的那个她他它然后沉默地与之生活下去......? 过去坚固的认知瞬间解构，比起薛定谔的猫，如何定义摇摇欲坠的identity同一性才像是触及宇宙尽头的思想实验...你们快来感受下！,岬,力荐,30
35,彗星来的那一夜,小成本逆袭之时空大轰趴,云中,2014/9/7 17:08,30
36,彗星来的那一夜,开头大家聊天那场戏，已经让我毛骨悚然，原来所谓似曾相似，可以用退相干来解释。,小岩井,力荐,45
37,彗星来的那一夜,我真的是讨厌死这些理科生编剧了。,张 益 磊,还行,35
38,彗星来的那一夜,这idea很不错，剧本张力的叙述一直很好，悬疑和铺垫可谓扣人心弦，直到后半段其实连最新的量子力学都无法做出实际解释——即使多重宇宙有无数个自己，即使产生了交集，又有发生什么样的状态都无法预料。所以，本片只能进化为神棍片。不错，小成本软科幻能拍成这样足矣领先天朝300年！过瘾！8.5,老狗,力荐,25
39,彗星来的那一夜,"這部什麽妖魔鬼怪都沒出現甚至連血都沒怎麼流的電影, 看完之後再細想一下, 簡直讓人后脊樑發麻. 我現在好怕有個loser版本的我衝進來把我捂死了.",MJ?LK,力荐,26
40,彗星来的那一夜,炸裂！！！,papi,力荐,27
41,彗星来的那一夜,我也想选择一个最好的“我”,彌張,还行,21
42,彗星来的那一夜,镜头、表演完全是学生水准。,把噗,较差,20
43,彗星来的那一夜,原来是一部准室内科幻剧，手持摄影晃来晃去制造了一种焦躁和动感，不然能把人闷死。小成本电影拼创意拼故事才能杀出一条血路，本片达标了，不逊于同类电影。八个人喋喋不休那么多台词，话痨昆汀也未必能胜任，好几集婆媳剧的分量，能把编剧折磨死。再次证明不论成本多寡，讲好一个故事多重要！,内陆飞鱼,推荐,13
44,彗星来的那一夜,当你的人生有八百万种可能，在漫漫长夜，你要选择更好的那个。,室内滂沱,力荐,23
45,彗星来的那一夜,勉强及格，又一部室内剧科幻片，但我所不明白的是，晚上停个电弄得像荒原鬼屋似的，周围没邻居啊？不知道喊几嗓子和黑暗中的邻居们通通气？另外第一个屋里的几个人是怎么把眼下处境和薛定谔的猫联系在一起并且按这个思路尝试解决问题？捋顺的有点硬啊。比《这个男人来自地球》是差的明显了,左胸上的吸盘,还行,13
46,彗星来的那一夜,一部企图烧脑的片子最成功的是前半部分让人家摸不着头脑，最失败的是在最后让人家不用思考。,爱吃面条,推荐,16
47,彗星来的那一夜,所以终于被人拍出来了！// 看似有理论漏洞，经不起推敲，但是娱乐性电影能这样引起你质疑和深入思考 无疑产生了大部分电影做不到的效果 // 手法好 进展舒缓 安排紧凑 过程看似淡 回味却惊艳 //  片尾Laura Veirs - Galaxies  // 最喜欢那段她打开门走向未知的黑夜,Nin,力荐,14
48,彗星来的那一夜,其实鉴于如今悬疑片匮乏的局面，这部小成本影片却仍然能用老套的理论基础设置出一个充满张力和悬疑框架的故事，确实值得赞扬。用彗星来引出平行宇宙的创意很不错，不同时空下最可怕的却是黑暗面的自己。一直对新片持包容态度，本片值得鼓励~,zzy花岗岩,力荐,8
49,彗星来的那一夜,呱噪,易老邪,较差,11
50,彗星来的那一夜,看不太懂。然后晚上看到一半想起来钥匙还挂在门外的时候，真的想哭。,蜉蝣,还行,15
51,彗星来的那一夜,这种题材还是最喜欢《黑洞频率》，这个故弄玄虚了，不过有句很吊的台词“如果存在100万个不同的现实，我已经在每一个现实中，睡过你老婆了”，哈哈哈哈哈,小药水,还行,16
52,彗星来的那一夜,整体创意很好，气氛的营造也蛮到位。我猜这位编剧肯定是一位擅长做概念和搭结构的推理爱好者，但问题是……这位编剧的台词功力太弱，而且还偏偏有点唠叨……一大段一大段的水词不停絮絮叨叨，前半部分真心听台词听得昏昏欲睡……,刘康康,还行,11
53,彗星来的那一夜,【B-】故事点子不错，但是视听上太注重营造一种“混乱的真实感”，结果弄过了头，剪辑 调度都有些糟糕。,掉线,推荐,8
54,彗星来的那一夜,吓死我了……好吓人啊！……而且逻辑也不够用……反正也不用太计较细节，总之就是：很！吓！人！,荞麦,推荐,14
55,彗星来的那一夜,科幻小说看多了表示没那么神，剧本很棒，其他一无是处，本可以拍的更好更为大众接受，手持DV伪纪录片有《苜蓿地》一个已经够了，晃来晃去无意义的拍摄手法七嘴八舌的演员绕的头晕，狭窄空间的展示也很失败，大量无意义的信息一股脑抛给观众自己从中寻找关键点的表达方式还是看文字版的比较棒,瑾朵朵,推荐,6
56,彗星来的那一夜,故事立意大，但是架子空，无论情节还是表现力都不足，只能用装神弄鬼的音效和剪辑来填补，摄影晃到人心烦，足以扣掉一星。,夏奈,还行,10
57,彗星来的那一夜,停电了就好好在家待着。,陪衬品,推荐,12
58,彗星来的那一夜,不喜欢这种开放结局啊啊啊。最后十分钟，女主孤身离开房间寻找幸福的房间那种末世感太美，em‘ journey五星。科幻神棍的外皮里依然还是人文关怀的底子，可怕的是来到一个不幸福的世界，更可怕的是为了留在最和谐的世界干掉了自己，然而这一切的最后却是最不和谐的。啰嗦群戏和手持过多容易让人失去耐心,天河佑希,推荐,4
59,彗星来的那一夜,4.3,二月鸟语,推荐,3
60,彗星来的那一夜,本来格局就小，这样的处理方式未免又粗糙了些。,viennavirus,还行,7
61,彗星来的那一夜,真不错，清晰明白的设定，条理有序的推演，丰富的变化，自然真实的演技。整体很满意，最后结局浴缸里那位又自己爬出去了？（不说bug）,Chris  一切由无聊开始,推荐,2
62,彗星来的那一夜,鉴于演员表演和对话编排两方面存在种种问题，我认为最好的出路是再拍个Community版。这不是玩笑。,godannar,还行,2
63,彗星来的那一夜,年度烧脑作品。低成本软科幻，细节和逻辑推理表现是亮点，作为自编自导的长片处女作让人惊艳，期待他的后续作品。,帕拉多克斯,推荐,3
64,彗星来的那一夜,没预期中那么好。看得出作者野心，看得出想达到的逼格，但是在用故事呈现目的的时候，缺少把握的能力。后三分之一，需要将探讨导入深入或者揭示实质的时候，却显得更加混乱，把控力欠缺。不太值这么高的口碑啊。,frozenmoon,还行,12
65,彗星来的那一夜,片子看了三分之二才把名字和脸对上 手持太恶心了,幼银,2014/12/2 19:06,10
66,彗星来的那一夜,1.看完之后好几天晚上回家的时候都会不自觉想到这部电影，然后背脊发凉，开门的时候手都不自觉哆嗦了，所以这其实是一部货真价实的恐怖片，尽管什么怪物、肢体、血液都没有，但有恐怖片最精华的东西——怕自己；2.影片拍摄方式大胆、有趣，几乎就是一个实验，最后却有这么好的效果，不可思议。,容安,力荐,7
67,彗星来的那一夜,一分滚粗～看得想吐,Leonardo,很差,5
68,彗星来的那一夜,也许你会觉得不管这是DV还是手机拍的低成本手持感有点粗糙，开始的剧情也颇是沉闷，但看下去，你会发现脑洞大开……也许我们身边也竟是闪烁的人，也许每隔一段时间，我们身边的人、甚至是你自己，都换成了平行宇宙访客。,恶魔的步调,力荐,5
69,彗星来的那一夜,这个故事告诉我们，不要羡慕别人的生活，过好自己的日子就行了。。,烟波人长安,力荐,12
70,彗星来的那一夜,看到我意识到他们都不是原来那个房间的他们的那一瞬间简直毛骨悚然，这才是真正的惊悚片好吗。可以再刷几遍。,余小岛,力荐,10
71,彗星来的那一夜,真正的高能在于，你抓到了好几个细节，你感觉你看懂了，但你懂得到底和电影原本想表达的是否一样。这片我估计还得再看一遍，不然对不起最后打电话来的那空间的女主。,? 狐不悔，,推荐,6
72,彗星来的那一夜,一开始没当科幻片来看反而给了我莫大的惊喜。既然房间里的人都在不停地变换，你回不回到最原来的地方又有什么关系呢。,Sophie  Z,推荐,8
73,彗星来的那一夜,镜头晃得有点儿晕,雨前羽街,推荐,9
74,彗星来的那一夜,薛定谔已成禁区，只有喜剧片才能用_(:з)∠)_挺好的设定，但是想烧人家的脑，不能用超大量无聊对白实现啊。《这个男人来自地球》也是一直逼逼逼的，就没这么无聊。,囧叔,还行,7
75,彗星来的那一夜,你的名字+恐怖游轮,不看星盘看算盘,推荐,5
76,彗星来的那一夜,有点《这个男人来自地球》，有点《月球》，又有点《明日边缘》，艾玛，太精彩了，看得我那紧张的...,彭萦,力荐,6
77,彗星来的那一夜,通常这样的电影都会很短，但是它其实应该更长一些。关于人性的部分如果能够展开来说就好了，前面先是多种设定和可能性，后面则是人面对这些情况的时候会怎样纠结和痛苦，拖得更长一些会更加过瘾。,邓若虚,力荐,4
78,彗星来的那一夜,4.5，小格局，密闭空间，叙事，循环和悖论，拟真氛围，全部都好喜欢。吐槽死胖子Xander那段真是嘤嘤嘤嘤讨厌！,巽,推荐,2
79,彗星来的那一夜,在另一个世界，我已不是我。,Icey,推荐,7
80,彗星来的那一夜,這就是終極的孤獨了吧 迷路時 恐懼時 茫然時 連自己都不放過,cincky,力荐,5
81,彗星来的那一夜,其实比星际穿越好看，小成本大烧脑。,白小邪,力荐,5
82,彗星来的那一夜,说实话不是很欣赏这种美学，说来说去无非是想传达一种对于不确定性的恐惧。平行时空是彗星开启的还是因彗星交汇的其实并没有说清，如果是前者那么幸福人生和不幸人生也就一晚上的差别吧？后者和量子力学就没多大联系了，硬核程度也大打折扣。回忆起来，倒是捡戒指遭遇男主那幕最值得回味。,路西法尔,还行,6
83,彗星来的那一夜,吓死姐了。。。,海棠,力荐,7
84,彗星来的那一夜,彗星要来？来来来，通宵搓麻将。---彗星来的那一夜，完。,犬系少女刘七七,力荐,6
85,彗星来的那一夜,最近老师把科技法语上成了科幻法语后 我就开始了恶补科幻知识,Christian Dior,推荐,6
86,彗星来的那一夜,很成功的科普片，數理化文盲都可以理解的“薛定諤的貓”，小成本影片的典範，只是要給攝影師差評，晃動和虛焦不是這麼用的。,暹罗copen,推荐,5
87,彗星来的那一夜,挺好看的。用一个烧脑不俗的梗，讲一个俗套的事，这就是讲故事的真谛！,danyboy,力荐,4
88,彗星来的那一夜,好友聚会装逼利器。hi，我睡了你女友，但是我不是我哦~,冬工厂,力荐,5
89,彗星来的那一夜,《恐怖游轮》又一版,周冲,力荐,3
90,彗星来的那一夜,没什么惊喜,局长,还行,6
91,彗星来的那一夜,滴滴打猫！怎么样，完美解决“薛定谔的毛”难题！给猫配发4g行动电话，再放入猫箱，然后用客户端叫猫。假如zhi~一声被抢单，证明猫还活着！终于不怕以后看电影脑袋被烧烂了，猫拯救世界！,LF,力荐,2
92,彗星来的那一夜,够卖力费心了，虽然不可避免的糙了点,文森特九六,推荐,1
93,彗星来的那一夜,科幻+悬疑+室内心理，最喜欢的类型。作为导演的长片处女作，节奏掌控挺好，不过剧本有脑洞太大之嫌，不是很严谨，并且晃动失焦的手持摄影似乎有点形式主义的欲盖弥彰味道。剧中这帮老外看着教养仪表都挺好，遇到意外就咋咋乎乎的很不淡定，白长那么大岁数了。三星半。,雅诗兰豆,推荐,3
94,彗星来的那一夜,nan   guo,小仙,力荐,3
95,彗星来的那一夜,从形而上的角度，什么量子科学，多宇宙多空间，薛定谔的猫都是狗屎，不过就是一颗梦想中的后悔药而已,摩诃曼珠沙华,还行,3
96,彗星来的那一夜,感觉没有一点量子力学的知识已经没法愉快地观赏科幻片了。,远子,推荐,4
97,彗星来的那一夜,内容很杂很乱，观感差的很，评分这么高有多少脑补成分在里面就不得而知了。另外好讨厌什么东西都要拉出来薛定谔那只猫来说事。。。。,sunwenhao90,较差,2
98,彗星来的那一夜,薛定谔的猫跑出盒子去看其他的猫,吵,推荐,6
99,彗星来的那一夜,看完电影不敢出去上厕所了，生怕自己掉进另一个平行时空,蓝抑郁剂 Lily,推荐,2
100,彗星来的那一夜,每次看这种超自然现象的片子，都有一种隐隐的兴奋感，我是相信所谓那些不存在的东西的，毕竟天下之大，无奇不有啊！,爱吃馒头的宝宝,力荐,2
101,彗星来的那一夜,脑洞不错，女主超美，不过有点乱，看完似懂非懂的感觉……,云之心,推荐,1
102,彗星来的那一夜,雖然猜到最後一定是選個最佳處境殺死那時的自己，不過對低成本電影而言，寫得也算是精彩了。作為一個文科生被戲裡的物理概念晃點得一愣愣,五色全味,推荐,2
103,彗星来的那一夜,不行,vivi,较差,2
104,彗星来的那一夜,是厲害的但也沒那麼厲害 因為沒有結果 整部片子只是個開頭  攝影師是沒吃飽飯嗎？,T.V.Zoe ?,推荐,2
105,彗星来的那一夜,为了得到最好的那个世界，不惜把自己变成了最坏的自己，求而不得的经典模型，展开的略慢，要是更复杂一些事态会变得更诡异有趣。,死咗,推荐,3
106,彗星来的那一夜,"布柯特的导演处女作，这两年最佳的烧脑科幻片！平行宇宙早已不是新鲜概念，但用这种方式诠释平行宇宙+量子力学中的相干性实在是创意十足~从演员、摄影到布景都是小成本，却在细节方面毫无瑕疵，高潮部分配乐极佳，结尾也很精妙。当然""缺点""也很明显——首次观看时极易一头雾水或被话唠吓到~（8.5/10）",冰红深蓝,力荐,2
107,彗星来的那一夜,这片子太奇怪了……,明安,推荐,6
108,彗星来的那一夜,细思极恐。,良卓月,还行,2
109,彗星来的那一夜,1，既然客观条件完全相同，为何在不同的平行空间里大家的选择会有如此大的差异？2，既然只是几个小时的区别，留在哪个空间又有多大区别……3，为什么会有人的第一反应是要杀死平行空间里的自己啊……自己跟自己就不能各自相安无事或者和平相处嘛= =,七叶,推荐,3
110,彗星来的那一夜,绕死了，不好看！,断肠人在刷牙,较差,2
111,彗星来的那一夜,原妳在交叉小徑的花園裏，總會找到那條路，在生命中的每壹個節點都得到幸福。,达达ZEN,推荐,5
112,彗星来的那一夜,低成本科幻处女作，如果能熬过前面一段喋喋不休的铺垫，那么故事越往后发展则越精彩越吸引人。故事并非叙述超能力与外星人，薛定谔的猫、平行宇宙也算是科幻电影老套路，好在彗星的创意很妙，小空间思维推理也相当出彩。只是剧情展开后的设计以及前因后果能处理得更精妙一些，或许会更出色。★★★☆,Q。,还行,2
113,彗星来的那一夜,我男神推荐看的电影，真的很棒好棒好棒,糯米丸子,力荐,2
114,彗星来的那一夜,其实我很想吐槽 都到这时候了 人们还是在乎感情那点儿破事 还有一点 凭什么各个平行空间都是这些人在一起 人生轨迹就不能差得远一点吗 不过想法还是蛮巧妙的赞,麦子麦子酱,推荐,3
115,彗星来的那一夜,年度烧脑神片，不禁觉得自己智商Low逼。,文刀大土申,推荐,3
116,彗星来的那一夜,coherence这个涉物理的片名 其实取得相当好 在晶相学范畴内 koh?renter gitterfehler或许是对本片剧情最为恰当的借喻 彗星造成了各平行宇宙内某空间领域的相干 女主想尽办法寻找最好的退相干结果 可惜理论太神棍 镜头太摇晃 组队数量太多故而悬疑度无限提升剧情逻辑不断下降 最终依旧小成本恐怖片罢,文泽尔,还行,4
117,彗星来的那一夜,一堆人同时说话吵死了，全程手持镜头晃死了。中后段有四星水平，结局一下掉到二星。平行世界在彗星之夜交于一点，这么好的机会小小旅行观摩下就好，杀了好的自己妄图窃取那份生活，简直蠢，之前还以为金毛女有脑子呢，毫无征兆就把脑仁儿扔了？编剧是不是突然撂挑子不干了。,雨宫萤,还行,0
118,彗星来的那一夜,这片子对文科生就是个挑战，看得我稀里糊涂的。。。,为人帅表,推荐,3
119,彗星来的那一夜,每次看完这种片总希望有个理科男友，最好是学物理或数学的……,toolass,推荐,5
120,彗星来的那一夜,和女主一样我的内心几乎是崩溃的！还得多看几遍！女主好漂亮～,小林鳟,力荐,3
121,彗星来的那一夜,深夜勿看，独自勿看。,石头摇篮,推荐,4
122,彗星来的那一夜,很严肃的nominalism片。死几次不是问题，问题是不能有两个同样的人出现在同一个世界，所有的“自杀”都不会被其他人发现。从追求真和原本的，到追求最好的。这才是本片的精髓之处。,优秀论文斐济猫,推荐,3
123,彗星来的那一夜,什么玩意？要真想找乐子我建议看废柴联盟庆祝Abed和Troy合租那集。,Apocrypha,较差,2
124,彗星来的那一夜,看完整个人凌乱了，有当年看心慌方的绝望感。电影开篇有伪纪录片（苜蓿地）的感觉，画面摇晃，但对话剪辑切换步步衔接不拖沓，一直保持节奏不乱。然后通过彗星来临停电这个转折递进，各种思路理论的加入，让电影类似这男的来自地球一样的神经质起来，烧脑正式开始。结局还是出乎意料但没处理好。,Η?,推荐,1
125,彗星来的那一夜,我认为最后每个人都不是最初的那个人了,.,推荐,1
126,彗星来的那一夜,又一部概念讨巧，剧情孱弱的科幻片。老实说台本挺糟糕的，太话唠太琐碎令人烦躁，过多注释性质的对话，生怕观众看不懂。设定太抖机灵，反正有无数个平行宇宙随便怎么演都不算bug，你们又分不清谁是哪个世界的。即使出现了自我矛盾的地方，也完全可以用“那是来自另一个空间的变量”解释。,?,较差,2
127,彗星来的那一夜,构思还挺好玩的，有几个细节不错。女主五官很锋利。,木遥,推荐,3
128,彗星来的那一夜,合格的科幻片，但是一切冲突都建立在庸人自扰的基础上，反正我是实在想不明白，遇见世界上另外的一大堆自己这么赞的事情，有什么可恐慌的,The 星星,推荐,2
129,彗星来的那一夜,很熟悉的题材，难道是“穿越”的时光机？,JoeyLu陆柏宇,较差,0
130,彗星来的那一夜,搞那么多物理太累了,海若,还行,1
131,彗星来的那一夜,好片子。,简里里,力荐,8
132,彗星来的那一夜,有点像《这个男人来自地球》的模式，但是却又有所区别，剧情大致能猜出来，前半段节奏略精彩压抑，作为独立电影难能可贵地做到了不因为小制作而显露出来小气！,文森Vincent,推荐,1
133,彗星来的那一夜,我们无法选择自己喜欢的，除非杀死一部分的自己。看似最理性温柔的人，却做了最后的选择。,爱荔思,力荐,3
134,彗星来的那一夜,话剧式的小成本实验电影，设计很用心。不过题材概念拍法剧情带给人的既视感实在是太强了，而且遗憾的是这种既视感不是来自于平行世界的我而是来自各种同类型作品......,perceptor,推荐,2
135,彗星来的那一夜,为了平衡,（?﹃?）,很差,0
136,彗星来的那一夜,手持摄像的紧张感非常合适这个片子。但是说实话，一直觉得薛定谔的猫引申出的多世界平行宇宙是非常扯淡的理论。,Alprazolam49,还行,3
137,彗星来的那一夜,Hello from the other side:),奔波尔霸,力荐,1
138,彗星来的那一夜,不断的黑屏分节很棒，惊悚效果做得这么好，其实我也不大关心别的了。场景的封闭性做得好是能够恰当地阐释相干性与设置群戏的根源，女主角走出房间去寻找自己想要的可能也不错，但还是形成了缺口和弱点。,bloom,推荐,1
139,彗星来的那一夜,论自圆其说和故事细节，比恐怖游轮差远了,这个世界会好吗,还行,2
140,彗星来的那一夜,背后的量子物理学理论没看懂，不过很赞叹导演讲故事的能力，且是用如此低的制作成本来讲一个雅俗共赏的故事,维舟,力荐,5
141,彗星来的那一夜,精彩！不过由于我之前看过有关平行空间的作品，还被剧透了一点点，所以已经提前猜到了结局。建议观看之前不要读任何影评，以免减损乐趣。,英格威尔,力荐,1
142,彗星来的那一夜,最让人恐惧的一部电影，由内而外的惊悚，脑洞大开，脊背发凉。,武侠小王子,力荐,0
143,彗星来的那一夜,细思恐极系列,三狗狗头毛茸茸,推荐,1
144,彗星来的那一夜,不知道为什么评价那么高，给三分还觉得多了。。。,Gustav,还行,2
145,彗星来的那一夜,神奇的夜晚 残暴的人性,踢地哥,推荐,1
146,彗星来的那一夜,科幻内核是这样的：每一次选择都分裂出平行宇宙，由于彗星的影响，多重宇宙保持在一种相干状态，人可以自由在各个宇宙中穿梭。彗星的设定和严肃的物理学有些出入，但科幻片只要做到逻辑自洽就够了，看看平行宇宙的直观展示还是很有趣的。,丹朱AI?,推荐,2
147,彗星来的那一夜,好多的悔不当初，都是因为在可以说yes 的时候，犹豫了。真的很好看。就是结局烂尾。,亲爱的桂花树?,力荐,2
148,彗星来的那一夜,敢不敢把画面调亮点，眼睛快看瞎了！,如小果,还行,2
149,彗星来的那一夜,【事实证明，无论发生了什么诡异的事情，早点洗洗睡，上床睡觉总是最好的选择。 】,ISO,力荐,2
