,影片名,评论内容,评论人,推荐星数,有用数
11,真爱的谎言之破冰者,"这篇剧评可能有剧透

                        追到18集了。怎么说呢，第一集确实太脑残了，甚至可以说，这部剧掉智商的地方挺多的。但是女主角的设定也很神奇，第一集公认脑残了吧？后面居然不按套路，突然智商上线了。她不是一直误会靳远的人，她是实实在在帮助靳远爱着靳远的人。她不是负担不是累赘，而是关键时刻化解危...

                        ?(展开)",polyswan,推荐,33
12,真爱的谎言之破冰者,"这部剧的题材是强情节都市情感剧，涉及缉毒、卧底、黑警，能过审非常不易。目前一集不落在追，剧情充满悬疑，处处伏笔，出其不意，注重细节，制作非常精良，没有一个角色按套路出牌，也没有一个人物苍白无力，能够看出创作者的诚意。 男主角周旋于毒枭和警察之间斗智斗勇，同时...

                        ?(展开)",羊羔,力荐,32
13,真爱的谎言之破冰者,"“过犹不及”这一句古话意思是指事情做得过头，就跟做得不够一样，都是不合适的。时下电视剧的编导们对这一句话能否理解和听得进去，我感觉是很疑惑的。主要是一些剧情为制造高潮而忘记了人物的特性，使得人物失真和颠覆，从而产生了“过”。 我最近看了电视剧《真爱的谎言之结...

                        ?(展开)",直心,较差,2
14,真爱的谎言之破冰者,"剧情太差，漏洞百出，能不能稍微有点逻辑性，真是对观众智商的亵渎，节奏过慢，我们的国产剧明明30集能拍完的非得给你耗个40集，罗晋的表演太单一，始终都是一个表情，最关键的是这里面的背景音乐，牛逼了，中间有很多时候都是紧张的剧情，竟然配吉他的浪漫音乐，大哥：你家贩...

                        ?(展开)",心儿,很差,
15,真爱的谎言之破冰者,"尴尬的剧情尴尬的演技，尴尬的编剧,从第一集开始就禁不住吐槽，忍不住来豆瓣法发影评，你觉得我是有多尴尬，多么忍不住呢来吐槽一下.140个字的影评我也是要努力来发一发的，因为尴尬，看得我第二集就弃剧了，受不了的感觉，还是找一个评分靠谱的吧，要不然太难受了，还有就是编...

                        ?(展开)",lushuidiandouf,很差,
16,真爱的谎言之破冰者,"很想给个好评，因为演技很在线，但是剧情太烂，毫无逻辑，结局太草率，没有连贯和逻辑，不知道编剧是什么思维模式写的剧本，男主跳海就是为了逃生，结果还能给演死了……九叔作为一个老江湖最后竟然毫无反抗的死在女主枪下……差评?无语?一个禁毒的电视剧，最后没有演成...

                        ?(展开)",小美童鞋,力荐,
17,真爱的谎言之破冰者,"这篇剧评可能有剧透

                        破冰征程26天已悄然落幕，激动也好，失望也罢，这都是一段不可磨灭的旅途。 每一部剧都有自己的缺陷，就像坤叔说的，每个人都有弱点，不是远离它，弱点就不存在的。破冰者亦如是，他确实有着很多让人一时半刻难以接受的缺陷，比如说剧情的不紧凑，场景的切换生猛，警察线的弱化...

                        ?(展开)",点墨留情只为卿,还行,3
18,真爱的谎言之破冰者,"一般吧，，看罗晋的演技和颜值下去的，就是结局不太好，，哎，女主也是很漂亮的，但是人设不太好，看着着急，想进去拍死她的冲动，情节上其实bug挺多，，男二智商经常不在线，唯一的一次还坑了男主，umm，坤叔演的很好，，反派也惹人爱，还有一些毒枭的那些服装气势都挺到位，...

                        ?(展开)",folhf.k,还行,3
19,真爱的谎言之破冰者,"每个演员的演技值得肯定。没有任何一部剧是完美无瑕的，前期女主角的人设不太讨喜，但也可以看出她是一个聪明大胆的职场白领。男主角的出场较短，可以看出他是一个能文能武、聪慧睿智、商场精英男 等等每个角色的性格都很鲜明 由于前期感情线的铺垫等等，使得本剧的剧情稍显拖...

                        ?(展开)",依旧执着,力荐,3
20,真爱的谎言之破冰者,"我不知道我为什么就特别喜欢看这种卧底 毒枭的电视剧 感觉在看的时候有一种身临其境的感觉 你会为卧底紧张 看着靳远一次次凭着傲人的智商 惊人的反应速度来化险为夷心里就觉得特别激动 刺激 但当卧底真的有太多艰难坎坷 需要跨过太多太多危险 心里也会承受异乎常人的压力 因为...

                        ?(展开)",七禾,推荐,4
21,真爱的谎言之破冰者,"先说缺点先吐槽：截止到张定邦被抓，坤叔逃跑就可以了。如果再往下就不能有大团圆结局了，否则太假了！目前为止坤叔没有抓到，但对于警方来说是个团圆结局了，留些遗憾和空间也是OK的。如果这部最后抓获坤叔，且逗逗、孩子和靳远谁都没有任何事，那就算烂尾了。 所以，想劝劝国...

                        ?(展开)",olive月亮小筑,还行,
22,真爱的谎言之破冰者,"看到评分这么低，还是想为这部剧打抱不平，剧情不能说非常好，但是每个人的演技都是在线的，尤其是男主罗晋，真的演得特别有男人的魅力，而且也有种让我一级一级往下看的感觉。并没有评分说的那么那么垃圾！以前看罗晋演的片子并不多，但是看到这部剧以后我越来越喜欢罗晋了！...

                        ?(展开)",文艺的猫,力荐,6
23,真爱的谎言之破冰者,"这篇剧评可能有剧透

                        罗晋真的很敬业  演技爆炸  很棒的演员  永远支持  剧里声音 眼神 表情 都在全方面的诠释这个角色  处处都是演技   颜值在线  服装很棒  真的超级帅的   有幽默风趣的一面  有智商超高的时候  情商也是超级高的  面对仇人是的隐忍演绎的特别到位   各位黑子能不能手下留情 客观...

                        ?(展开)",sulate,力荐,6
24,真爱的谎言之破冰者,"虽然觉得编剧脑洞大开，一直在逻辑短线的路上开着玩笑，但是秉持着觉得演员们都努力在完整这出剧，而一直追着，追到第27集，真的必须要来吐槽一下了，明眼人看上几集也能看得出人物关系类似于《无间道》，也懂得编剧有致敬的初衷，但是！但是！有必须那么直白的安排一场男一和...

                        ?(展开)",Ema.Z,较差,1
25,真爱的谎言之破冰者,"首先值得肯定，演员的演技都不错，各种表情都很到位。其次拍摄手法也不错，靳远和弹痘痘的感情戏很让人感动。但是就是剧情太太太啰嗦，我在爱奇艺用1.5倍速度看都觉得拖沓。还有弹痘痘感觉真的很烦，神烦她27集以前次次搞事情，话还多，不听话招呼，故作聪明反正 真的不知道编...

                        ?(展开)",确认过眼神,还行,1
26,真爱的谎言之破冰者,"本来对这种电视剧看两集就不会看了，因为每次但我们饭点，就变吃饭，边看电视，然后边吐槽。这样竟然看完了正个电视剧，感觉自己无敌了，这种电视剧都能看完，玛丽苏的不行，吐槽下女主。投靠个霸道总裁连班都不用上了，天天吃好喝好，哪有这么好的事，男女主大学认识。七年没...

                        ?(展开)",葫芦娃777,较差,2
27,真爱的谎言之破冰者,"整部剧女主第一次出场让人感觉就没有智商，袭警逃跑，智商掉线。在岛上突然又智商在线能帮他男人办点事。好景不长很快又智商掉线了，智商忽上忽下，太硬了，女主总是不把男主搞死誓不罢休啊，编剧老师考虑下女主的智商吧，看得我捉急。 男主颜值在线，但是剧情偶然性太多，破绽...

                        ?(展开)",洛克希德马丁的书,很差,4
28,真爱的谎言之破冰者,"这篇剧评可能有剧透

                        看这个剧，完全出于无奈。五一回老家休假，我没自由、我失自由、我眼泪两行流流流。算了，算了，全当尊敬老人、孝敬爸妈了。 罗晋，难得一见的卖相和演技均上线的国内一线小生。认识他是在2009年林心如主演的，美人心计中。继续喜欢他是在他和唐嫣的定情之作，X女特工。扮相亦...

                        ?(展开)",喵喵星辣妈,还行,4
29,真爱的谎言之破冰者,"不是一般的作，傻逼，出门不带脑子的傻逼。真没见过这么作这么傻逼的女主，她在剧里的存在就是为了搞破坏吗？一点忙帮不上，还尽是瞎逼逼，一味一意孤行，真以为是谁，受不了。还有每次男主和上线接头都是在外面，不怕人看到？这安排我也是醉了，每次会面都在室外，编剧不带脑...

                        ?(展开)",白菜,较差,6
30,真爱的谎言之破冰者,"我狠喜欢警察卧底片，虽然国内的剧情都有硬伤，这部算合格吧，起码没出戏。 女主智商缺陷，没被打死真的靠主角光环，男主演技还好，全片居然最喜欢坤叔，张老师演技好。那个警察好阔噪啊，后期很重要。玩无间道的模式，但是毒贩这边智商太弱，警察这边脑子不太好，两边半斤八两...

                        ?(展开)",罗依晨,还行,2
31,真爱的谎言之破冰者,"我觉得这部戏的题材还不错，演员的颜值和演技都在线，我很喜欢罗晋和潘之琳，我觉得他们都是低调的演技派。现在这类弘扬社会正能量的剧不多了，上一部我看的这类剧还是《人民的名义》。我觉得这部剧的出发点很好，就是让大家看到毒品的危害，并且告诉大家无论是谁，只要犯了罪...

                        ?(展开)",梅梅,力荐,12
32,真爱的谎言之破冰者,"我觉得这部戏的题材还不错，演员的颜值和演技都在线，我很喜欢罗晋和潘之琳，我觉得他们都是低调的演技派。现在这类弘扬社会正能量的剧不多了，上一部我看的这类剧还是《人民的名义》。我觉得这部剧的出发点很好，就是让大家看到毒品的危害，并且告诉大家无论是谁，只要犯了罪...

                        ?(展开)",梅梅,力荐,3
33,真爱的谎言之破冰者,"我觉得这部戏的题材还不错，演员的颜值和演技都在线，我很喜欢罗晋和潘之琳，我觉得他们都是低调的演技派。现在这类弘扬社会正能量的剧不多了，上一部我看的这类剧还是《人民的名义》。我觉得这部剧的出发点很好，就是让大家看到毒品的危害，并且告诉大家无论是谁，只要犯了罪...

                        ?(展开)",梅梅,力荐,5
34,真爱的谎言之破冰者,"破冰者昨晚已更新到21集，剧情的发展惊心动魄，情感发展亦荡气回肠，刚开始没太懂的剧情已经迎刃而解。所有演员从主演到一个小角色的演绎都非常到位。不知别人如何，反正我是被剧情牢牢地吸引住了，只是受到更新的局限，心急火燎想要着急往下看。等到整部剧追完，我打算不受更...

                        ?(展开)",其乐融融居士,力荐,8
35,真爱的谎言之破冰者,"这篇剧评可能有剧透

                        罗晋不愧为演技派在《真爱的谎言之破冰者》中，罗晋扮演的靳远是个身背家仇对毒品深恶痛绝的警察卧底，为了配合警方缉毒不惜身陷险境九死一生，罗晋对角色的把握诠释的精准程度令人叹为观止，对靳远这个角色隐忍、心痛、愤怒、崩溃、惊恐、无助表演得淋漓尽致。对爱人亲人的爱...

                        ?(展开)",豆牙,力荐,11
36,真爱的谎言之破冰者,"很多打一星的人，为什么要一直抓着第一集的bug不放，好吧，我承认前面确实部分不符情理，但是也不能因此以偏概全吧。还有吐槽晋哥演技的，讲真，他是这个年龄段我最喜欢的男演员，没有之一，这一部戏，他的演技也是一直在线的，不要因为你不喜欢他就随意践踏别人。还有女主，她...

                        ?(展开)",小太阳,力荐,10
37,真爱的谎言之破冰者,"原本看了一集要弃剧的，也就冲着制作班底去的，前几天没剧可看就凑活的看了，没想到啊……一看不可收拾?，相信我，撑过前几集，后面越来越精彩了，所以…前几集是为了凑集数？?！总之，后面还好，剧情也较紧凑，紧张感起来了，剧情也不是老套路，想像不到后面的剧情，反...

                        ?(展开)",大??心,推荐,10
38,真爱的谎言之破冰者,"很好看的剧，剧情紧凑，演员演技都很棒，一群老戏骨上演黑白势力斗智斗勇，黑道老大张晨光不怒自威，毒犯卧底黄局表面恪尽职守，男主罗晋命运复杂，那个曾经温暖的大男孩失去了笑容，他把靳远刻画的很细腻，一点都不刻意，我完全懂他。感觉比同期的剧都好看，故事、三观、演技...

                        ?(展开)",付小猪童,力荐,12
39,真爱的谎言之破冰者,"这篇剧评可能有剧透

                        近年来除了《人民的名义》，还是第一次开始开启疯狂追剧模式。缉毒题材的现实情感剧已经很久没有在国内电视剧市场出现，怀着好奇心和期待在追剧，虽然也有细节方面的不合理，人物形象塑造的问题，但是精心的服化道，演员的精心演绎，还是非常赏心悦目的，想着总算有一部不错的...

                        ?(展开)",墨黛,力荐,14
40,真爱的谎言之破冰者,"感觉挺好看滴，晋哥演技棒棒哒，逗逗也是真爱，如果没有看简介，相信就会对女主宽容点，后面会越来越精彩滴，晋哥原声好听，少阳也帅萌，坤叔下午质大佬，逗逗越来越聪明，罗晋的剧都会追，保持匠心，不忘初心，继续追！ 天天半夜追剧也是一种坚持，总之就是好看，中了罗晋的毒...

                        ?(展开)",高晋,力荐,12
41,真爱的谎言之破冰者,"北京，一个很普通的工作日。 白领谭逗逗（潘之琳饰）去上班，急匆匆赶到公司，刚在工位上坐定，和同事聊了几句话后，收到了快递。 快递上显示的寄送人姓名是她的前男友，靳远（罗晋饰）。前男友靳远，七年前婚礼上失约，之后再无音信，谭逗逗看到这个名字就生气，她惊讶地打开...

                        ?(展开)",燕子飞yanzi,还行,4
42,真爱的谎言之破冰者,"打五星也是觉得目前评分有些低，想平衡一下。 知道靳远要去运毒的时候，各种作的带着靳远“快意人生”，苦口婆心劝说他，告诉他毒品的危害，一次又一次的让他不要放弃自己，甚至为他想出去抢银行自动取款机（因为直接抢银行罪有点重）让警察把他们带走，这样就可以摆脱蔡炳坤的...

                        ?(展开)",scenery,还行,8
43,真爱的谎言之破冰者,"《真爱的谎言之破冰者》，乍听这剧名以为又是一部玛丽苏剧，所以很多人看了一集或者根本没看就匆匆下结论，这是很不理智很不道德的行为。现在很多剧都是包着悬疑剧/推理剧/刑侦剧/职场剧的外壳在谈恋爱，然而《破冰者》却是在包着恋爱的外壳搞悬疑，所有的恋爱情结都是在回忆，...

                        ?(展开)",昆山豆腐渣,力荐,11
44,真爱的谎言之破冰者,"这部剧应该还是良心剧，虽然女主表演有点过，整天咋咋呼呼，即使面对黑社会，也没有惧怕的心态，这个有些过了，同时剧情可能是剪辑的问题，有些连不上，但整个剧情非常好，也比较烧脑，同时敌中有我，我中有敌，也考验敌我双方的智慧和手段。 故事的一开始，就讲述分别七年的男...

                        ?(展开)",飞翔的猪,力荐,7
45,真爱的谎言之破冰者,"画面太唯美了，取景厦门，清新不油腻，每一帧就是一副海报，赞。这部戏是原声，如果每个剧都是同样的声音再好听也会腻，男主靳远声线平静，舒缓，磁性。从声音里就透着机智果断和冷静，女主逗逗声音青春甜美，赞。主演没有用替身，靳远打戏就很精彩了，都是全镜头，动作行云流...

                        ?(展开)",眼角眉稍,力荐,11
46,真爱的谎言之破冰者,"这篇剧评可能有剧透

                        1-18集 剧情虽然有一些逻辑硬伤， 但整体还是紧凑的，不要纠结那些细节，把这剧当成有缉毒元素的言情剧来看，会发现其实剧情环环相扣，剧中爱情亲情感人肺腑，台词真实，是能吸引人看下去的。特别是男主为了保护傻了吧唧的女主，压抑内心的深情，那种隐忍的爱，看着各种戳心啊...

                        ?(展开)",荣门雨,还行,4
47,真爱的谎言之破冰者,"最近换台看到北京卫视在播破冰者。就跟着看了一下，女主好逗怪不得叫逗逗。那个警察嘴皮子真会说。霹雳吧啦的。男主很帅，演技颜值都在线。看过他演的《爸爸父亲爹》现在看破冰者感觉这里面很虐啊。身份也是扑朔迷离的。很好奇，到底啥身份，剧情也很虐明明靳总爱逗逗却要把她...

                        ?(展开)",彭彭,力荐,14
48,真爱的谎言之破冰者,"终于追到了更新的集数，发现了剧里有不少的亮点。 1，以爱情为导火索展开整段故事。逗逗是靳远的底线，正因如此坤叔掌握了靳远的弱点，把柄在手，万事不愁啊，这也增加了靳远的卧底难度系数，当然对演技要求也提高了。 2，大毒枭坤叔。坤叔一出场，用笑里藏刀这个词来形容再合...

                        ?(展开)",紫涩,力荐,21
49,真爱的谎言之破冰者,"这部剧的演员颜值演技双在线，特别是罗晋对情绪的把控收放自如，毫无偶像包袱，原先只是抱着随便看看的心情的我，被深深折服。这部剧确实值得5星，希望大家能够看完再思考细细品味一下再进行评分。 我就详细分析一下第15集中的某个片段吧。 谭逗逗接到匿名短信说靳远要去**，便...

                        ?(展开)",脆蘿蔔好甜,力荐,28
50,真爱的谎言之破冰者,"电视剧《真爱的谎言之破冰者》由郑晓龙任艺术监制、李晓明编审、蒋丹编剧、余淳执导、于金伟担任总制片人，罗晋、潘之琳、曹征、张晨光等领衔主演。讲述的就是一线卧底缉毒警察舍弃幸福，深入毒巢，用隐忍，冷静，睿智博取毒枭信任，机智躲避缉毒警察的通缉，巧妙与缉毒警察配...

                        ?(展开)",其乐融融居士,力荐,24
51,真爱的谎言之破冰者,"44集缉毒题材都市强情节电视剧《真爱的谎言之破冰者》，自4.18登陆北京卫视、东方卫视、爱艺奇网络平台至今，剧集已播出三分之一。 剧情从开始埋下诸多伏笔、迷雾重重，到步步推进，警方、毒枭、靳远各方势力暗中较劲，高手过招，气氛愈加紧张；再到剧情层层深入，抽丝剥茧，各...

                        ?(展开)",其乐融融居士,力荐,21
52,真爱的谎言之破冰者,"从刚开始这部电视剧的播放，就开始追着这剧。这是国内近几年来在电视剧电影中很少出现的一类题材。刚开始看的迷迷糊糊好多情节都觉得有点突兀，有点衔接不上。比如男主为什么会突然成为最大拍卖行的boss。为什么坤叔会找到他来洗钱。为什么男主女主隔了七年没有联系，可是突然...

                        ?(展开)",缥缈,力荐,18
53,真爱的谎言之破冰者,"我男神罗晋主演的新剧《真爱的谎言之破冰者》已经在北京卫视、东方卫视、爱奇艺视频播出了。这部剧从开拍第一天我就开始围观。伴随着这部剧罗晋展示了他非常多的技能，我胡乱的总结了一点。为什么是胡乱的总结呢？因为今天晚上就开播了，我有点紧张。一紧张就逻辑有点混乱，还...

                        ?(展开)",紫悦,力荐,18
54,真爱的谎言之破冰者,"没有剧是没有瑕疵的，就像这世界没有十全十美的人一样。，抛开一些小毛病。总得来说这部作品还是不错的。特地查过资料，这个剧，是根据真实案例改编的，。有人说狗血，我觉得还好。所谓戏如人生，人生如戏。起这个名字是因为它不单单是一部纯缉毒剧，里面还有感情部分。里面确...

                        ?(展开)",若兮栀子,力荐,35
55,真爱的谎言之破冰者,"看了破冰者的书，更新到第二章，发现破冰者不是剧情逻辑不通，而是从剧本转换成电视没把要点表达清楚。 第一集，在公司警察找上门是有说接到举报电话的，包裹送到就举报，而包裹是收到一段时间才到逗逗手上的，这时候警察刚到很正常。 后面逗逗逃跑的逻辑，谭逗逗是在警车事故...

                        ?(展开)",笑评豆瓣风云,还行,12
56,真爱的谎言之破冰者,"强情节都市情感大戏《破冰者》在东方卫视、北京卫视以及爱奇艺视频播出，首播当天就取得了收视率前三的好成绩，罗晋、潘之琳的演技也获得了观众的一致认可，网友对此评价“颜值演技齐飞，剧情抓人，少有的缉毒题材，值得追！”还有不少人在微博上分享“如果我收到分手七年的前...

                        ?(展开)",微生活,推荐,14
57,真爱的谎言之破冰者,"正在追，有一段时间没有这么追一部剧了。本来奔着罗晋去的，剧情设置也吸引我，主要是不光是缉毒还有感情戏，看到5集感情戏也蛮带感！罗晋霸道总裁人设很好，又是老板又是卧底的，非常喜欢，女主有的时候感觉会有一点作怪怪的，多看看有些情感戏的爆发觉得演技还是不错的比如对...

                        ?(展开)",清风徐徐,力荐,24
58,真爱的谎言之破冰者,"《真爱的谎言之破冰者》4,5集看完，气氛越来越紧张，剧情推出一个小高潮。中间的情感穿插，时而虐狗，时而虐心。第五集结尾正看得起劲，迫不及待要追第六集，吊足观众胃口，这样的节奏刚刚好。男主角罗晋的演技太赞啦，眼神相当有内容，男、女主颜值都好高。该剧看至此，觉得此...

                        ?(展开)",追剧虫虫,力荐,19
59,真爱的谎言之破冰者,"通稿怎么敢碰瓷永不瞑目和玉观音，警察就是这么扰民的抓人的，女主逃跑什么，问题贩毒案件，警察还让女主跑了，女主不去警察局解释清楚，明明是清白的，跑去找男主，我说微信平时也怎么就开着附近的人，屏幕手机不上锁，外出车上随手到处甩手机，富豪男家随便进，问题男主还是...

                        ?(展开)",不吐槽不能活,很差,13
60,真爱的谎言之破冰者,"这篇剧评可能有剧透

                        除了霸道总裁靳远，我还看到暖男靳远，被前女友误会并使劲的捶打，靳远的表现不要太man，真是每一个女孩希望有的完美男友啊！看到前女友的那一幕，以及处理事情的理智，思路层次分明，罗晋的隐忍，眼神动作表达的非常到位，演技真心不错。还有不得不说的是罗晋的身材，好吧承认...

                        ?(展开)",紫涩,力荐,26
61,真爱的谎言之破冰者,"太差了，国产电视剧越拍越烂，老套的剧情，演员表演也好傻，谁选了这么个女主角啊，多年以前看过最牛逼的扫毒题材，当属于新加坡和香港联合拍摄的“扫冰者”，片尾曲也非常好听，大家可以看看，强烈推荐，超级无敌好看，张智霖和李男星主演！尼玛，烂剧还要写足140个字真是难为...

                        ?(展开)",烈日,很差,11
62,真爱的谎言之破冰者,"这篇剧评可能有剧透

                        我觉得世界上最可恨的东西就是毒品了吧，迷人心智、乱人精神、毁人家庭，这种题材的电视剧应该多拍拍，起到惊醒作用，贩毒者不可原谅。我觉得世界上最可恨的东西就是毒品了吧，迷人心智、乱人精神、毁人家庭，这种题材的电视剧应该多拍拍，起到惊醒作用，贩毒者不可原谅。我觉...

                        ?(展开)",路过,力荐,25
63,真爱的谎言之破冰者,"要看一集不过瘾啊啊！剧情太吸引眼球了，一开始就充满了悬念！为后面的剧情发展埋下了好多伏笔，好久没看过这种题材的电视剧了，一看就是高大上，特别是罗晋太棒了演技好就算了，连颜值和身材都好到不行?是我见过穿西装最好看的男人，我被罗晋俘虏了?被女主的回忆杀撩到...

                        ?(展开)",ZL顺7自然,力荐,31
64,真爱的谎言之破冰者,"昨晚东方卫视，北京卫视，爱奇艺网播平台播出了第一集。本人追看了下。这是从一场毒快递引发的一场追逐。 剧中男主出场时是个铮铮铁骨的硬汉，那个肌肉，呵呵，真是惹火呀。正式出场时他是一位俊朗帅气，彬彬有礼的总裁，面对砸场镇定自若，游刃有余，处置得当……当女主潜进他...

                        ?(展开)",Qiang2018,力荐,26
65,真爱的谎言之破冰者,"1.不可否认，第一集确实有些情节编排得很刻意，甚至失真，导致很多人匆匆打了一星，着实太过轻率； 2.不少人吐槽这是披着缉毒的外衣的言情剧，拜托，人家剧情简介明明白白写着“强情节都市情感剧”，本来就不是单纯的缉毒剧，定位就是缉毒、情感融合的都是情感剧啊； 3.说说此...

                        ?(展开)",loghan,力荐,30
66,真爱的谎言之破冰者,"一部好电视剧，请看完后再来评分。请不要为了黑而黑。我看好多人都是看了第一集就赶紧过来打分，难道第一集就能代表所有的剧情吗？ 像之前的琅琊榜，我看第一集的时候实在没有追下去的欲望，看的人想睡觉。但是后来听别人说挺好看的，我就又翻来看才觉得确实好看! 所以还是要看...

                        ?(展开)",语/画,力荐,3
67,真爱的谎言之破冰者,"一星给一直在装b，但看着还挺帅的罗晋；一星给张晨光，演技棒，边演边吃道具，今天小橘子明天大苹果的，吃的还挺香，还不影响演技，可以当吃播了，哈哈；还有一星给导演吧，抛去剧情，外景选的不错，那个海岛建筑用心了。还有，那个谭豆豆真烦人，配音真是受不了，太刺耳，一直...

                        ?(展开)",宁儿啊我是,还行,2
68,真爱的谎言之破冰者,"缉毒，卧底，悬疑，完全是我喜欢的体裁话说好久没看国产剧了，值得追一追！男女主演技颜值在线，期待接下来故事的发展！看介绍好像后面好多大佬，还有我喜欢的戏骨张晨光老师。郑晓龙特别指导，余淳导演的制作团队配置一流，希望是一部良心剧！男主靳远亦正亦邪？女主一路追爱...

                        ?(展开)",好运来,力荐,16
69,真爱的谎言之破冰者,"很喜欢看这种警匪剧，更别说是缉毒卧底类的，题材真的是很吸引人了 虽然剧情有点小的瑕疵，女主的人设也是分分钟想让她赶快挂了，不过整体却还是很成功的 罗晋的靳远，无论哪个方面都刻画的很成功，动作，台词，演技，无可挑剔，尤其是昨天晚上的哭戏，几近崩溃，很有感染力，...

                        ?(展开)",该取什么名字,推荐,6
70,真爱的谎言之破冰者,"编剧智障，北京台也智障，总是放这么烂的片，那个逗逗就是个傻X, 自取其辱，编剧智障，北京台也智障，总是放这么烂的片，那个逗逗就是个傻X, 自取其辱，编剧智障，北京台也智障，总是放这么烂的片，那个逗逗就是个傻X, 自取其辱编剧智障，北京台也智障，总是放这么烂的片，那个...

                        ?(展开)",彭姐,很差,8
