,影片名,评论内容,评论人,推荐星数,有用数
33,青年马克思,"燕妮的半个酥胸看得我尴尬症都犯了?不愧是浪漫的法国人演绎的电影《青年马克思》。犹太人马克思娶的是德意志贵族女子燕妮，心甘情愿追随支持他，一心摆脱乏味的生活，推翻旧世界，堪称模仿范夫妻。可惜马克思还好意思出轨女仆？真是日了?了。资本家富二代恩格斯娶无产阶...

                        ?(展开)",Chardonnay,还行,
34,青年马克思,"虽然现在《复仇者联盟3》正热哈，毒舌君还是推荐大家也抽空看看这部已经引进上映的欧洲电影《青年马克思》，一方面这是一部不错的传记片和剧情片，跟中国和中国人民的情感和关系也很近嘛。另一方面大家也不用担心没有排片哦，在当前“学习马克思主义”的主流意识形态大环境下，...

                        ?(展开)",毒舌列文,推荐,1
35,青年马克思,"这篇影评可能有剧透

                        汉娜所扮演的玛丽·伯恩斯是电影《青年马克思》中最光彩照人的人物。 电影中马克思和恩格斯在表现上都有个问题，就是魅力不足。 当时都应该是年轻人，没有名声和经验，如何才能在工人运动中，在同青年黑格尔派，同蒲鲁东，同魏德林等种种派别的较量中脱颖而出，又如何能在短短...

                        ?(展开)",小维,力荐,2
36,青年马克思,"虽然票上标的俄语2d，但实际上大概是俄语、法语、德语（不很确定）、英语的各种切换，对于印欧语系来说或许不算难事，但也算是用心的一种体现吧。此外在诸如马克思见蒲鲁东或者魏特琳的场景中，也可以很明显的看到哲学意味极重的对话，马克思和蒲鲁东对“财产”的“定义”的争...

                        ?(展开)",Azure,力荐,
37,青年马克思,"对我来说看这类影片的观感和看“超级英雄”电影是类似的，叙事流水账走向意料之内的结局。不断出现的巨人名号，马克思、恩格斯、蒲鲁东、巴枯宁…加上浓缩的“名言警句”，像彩色纸片一样哗啦啦地落到脸上，效果炫目，和雷神钢铁侠们放大招一样。但因为是马克思，却很难像看超...

                        ?(展开)",Armadura,还行,
38,青年马克思,"也许是不好拍，整个过程很平淡不过虽说要凸显马克思的思想，但是影片里的感情细节做的还不错了，特别是燕妮和恩格斯对马克思的理解，也正是这些感情推促和支持了马克思思想的产生。恩格斯不是那种所谓“脑残粉”，他很清晰要做什么，他只是更不计回报地支持马克思吧，毕竟soulm...

                        ?(展开)",绾君心,还行,
39,青年马克思,"李建强教授评语： 比较喜欢看国外传记片，它们大都有温度、少顾忌、孕真情、见个性。这部片子也大致如此。这么多叱咤的历史人物，这么多确凿的历史事件，风云际会，时移俗易，是历史推着人朝前走，人引领历史做选择。人和历史各守其本、互为对象，无需祥云，也没有光环！  不由...

                        ?(展开)",狂飙柔情,推荐,
40,青年马克思,"之后时代的旧阶级的借尸还魂，也就是说苏联式的教廷资本主义（类似于中世纪的寡头集体制度，又有点像选帝侯制度的教廷封建主义），或朝鲜的私生子教廷主义，不是马克思的责任。至少马克思提倡的的直接自由选举没了，(虽然朝鲜是直接选举可惜等额选举)，他所反对的书报检查更甚...

                        ?(展开)",菠萝的海2222,力荐,
41,青年马克思,"这篇影评可能有剧透

                        《青年马克思》这部电影讲述了在十九世纪四十年代的君主专制下的欧洲饥荒肆虐、经济萧条，处处危机四伏。当时英国的工业革命改变了世界秩序，创造出新的无产阶级。秉持博爱共产理念，工人组织陆续成立。两名德国青年，马克思与恩格斯，将颠覆这些组织的乌托邦思想，改造他们的...

                        ?(展开)",没头脑又不高兴,还行,
42,青年马克思,"这篇影评可能有剧透

                        不得不说，哈乌·佩克是一个极其擅长讲故事的人。为什么要强调这部影片的故事性呢？因为对于21世纪的年轻人而言，卡尔·马克思和弗里德里希·恩格斯只不过是两张常年出现在马哲课本和教室墙壁上的画像。作为观众，我们更倾向于坐在影院里，去听导演讲一个故事，而非干巴巴的叙...

                        ?(展开)",瑜枫,力荐,1
43,青年马克思,"我在简评里说了，我意外的发现青年马克思如此难得的电影在电影院上映，我激动得很啊，为什么，因为马克思恩格斯是我的偶像，我是一个对共产主义抱有很大期望的人，我坚信共产主义一定会实现，因为他们教会了我用科学代替了幻想，毕竟无产阶级的解放是无产阶级自己的事情。 在看...

                        ?(展开)",张丁元,力荐,
44,青年马克思,"#今年大三，理科生，考研党。考研是因为不知道工作的话能干什么。原本是想这个时候去看看先知的青年时期热血的搁置对我每一天的活法儿能不能有什么启发。答案是肯定的。当下我们的特色社会主义的确在带领我们走向物质极大丰富的未来，可当下的现实是普通人和百年前一样生活被动...

                        ?(展开)",打小怪兽的漫长,力荐,
45,青年马克思,"《青年马克思》观后感 很久没有认真坐下来写观后感，虽然是免费观影要求写观后感，但是在观看影片之后，确实有很多感触并忍不住发了朋友圈。可以想象看到朋友圈却没有看过电影的的朋友心中的基本想法，所以很诚恳地解释了觉得值得一看的原因。 在浏览了不少影评之后，更是很想...

                        ?(展开)",粉皮猪,力荐,1
46,青年马克思,"这篇影评可能有剧透

                        第一次“包场”看电影，还是VIP厅。虽然已经知道评分不高，忍不住好奇还是去看了。情节过于平铺直叙、矛盾不突出可能是导致口碑不好的原因。印象最深的是，马克思和恩格斯在卢格处的会面。一开始，马恩两人不对付，相互讽刺。马克思还傲娇地大喊，“我才不会要这种人（恩格斯）...

                        ?(展开)",加油美淡淡,还行,
47,青年马克思,"电影中，恩格斯对燕妮讲，我们三个人改变世界。 共产党宣言的手稿，上有马克思夫人燕妮的笔记，燕妮是参与写作的，因此是三个人合写，所以三人改变世界。 这部电影围绕着马克斯和恩格斯的友谊，他们与爱人的关系，与当时各阶级团体和不同理论对话和竞争之中。 这部电影是以人物...

                        ?(展开)",麦辰豆瓣剧评,推荐,
48,青年马克思,"今天磕了《青年马克思》，每次院线有这类严肃历史题材的片儿我都很愿意去看看的，《至暗时刻》《第一夫人》都有磕。至暗时刻是加里奥德曼，第一夫人娜塔莉波特曼，都是神演员。 但观影体验非常一般。题材太大了，以至于很难撷取出完整的故事，也不容易捕捉到让人产生共情的情绪...

                        ?(展开)",Tudor家Monica,还行,
49,青年马克思,"嗯，故事线还是比较清楚，但节奏比较慢，起伏不大，但怎么说呢，这政治性的人物，在政治敏感国家，不好放。很多东西不能触及底层，不能更深刻。但这边没法深入，友情爱情部分又不动人，所以整个只是叙事性的带过。最近学科学管理，当时就在想，是不是科学管理要求的效率使得这...

                        ?(展开)",laoxiade,还行,
50,青年马克思,"青年马克思着实不假，故事从1843年他从德国莱茵报被捕开始，到1848年与恩格斯共同发表共产党宣言，正值24岁到29岁之间这最富活力的年纪。正因为年少成名，思想解放，心怀大众，不食恩禄，所以我们看到的是一个有些许猖狂，见谁怼谁的大杠精马克思，一个丝毫不掩饰对志同道合者...

                        ?(展开)",糊糊,力荐,
51,青年马克思,"刚才读了赛人在枪稿上发的影评，其实某瓣的集体失声，可能多是不屑吧，天知道呢。 首先马哲的书，我还在恶补，说的不见得对，也不算是影评，只是寥寥数笔以述怀。 其实影片删减了不少，尤其结尾部分我特想看到。 几日前读《区分》时，文中两三次引用过马克思，很适度。也就是说...

                        ?(展开)",予秋（待注销）,还行,1
52,青年马克思,"今日我去看了，当经典一样看了，背景不错，至少能让我们看到鸦片战争时期的欧的样子。虽然  那时中国在遭殃 南京条约  割让香港。大清已经是最后的70年  苟喘日子 。可是欧洲贫民生活 过的也不怎么样。城市街道跟咱们这里40年前都 没法比较。    这个电影故事确实冗长  乏味---...

                        ?(展开)",中医科老宋,力荐,1
53,青年马克思,"今年看过几场电影，有比较深刻印象的演讲，一部是《至暗时刻》中丘吉尔的演讲，另一部就是这部《青年马克思》中恩格斯的演讲了。 电影讲述了马克思恩格斯的早年经历，原来马克思也会因为生计问题发愁，而考虑换工作。原来恩格斯这个大资本家的儿子会选择一个工人作为老婆。原来...

                        ?(展开)",虎虎,推荐,1
54,青年马克思,"这篇影评可能有剧透

                        感觉特别好看啊，在电影院里党共产党宣言出来的时候都看哭了，马克思和恩格斯分头躲避警察和一起看《贫穷的哲学》时的节奏很带动我，观影感受海星，我在想要不要重新看一遍，因为除了两位和心里鸡汤教父斗争的过程之外感觉没看出来多少东西orz甚至我连马克思思想是什么都不太清...

                        ?(展开)",石lu,推荐,
55,青年马克思,"资本主义国家拍出的关于《共产党宣言》诞生的故事，挺耐人寻味……更耐人寻味的是在屈指可数的受益于《共产党宣言》由共产党执政的我怏怏大中国，该片上映的宣推显然没有上到该有的档次，敌不过据说不怎么滴的《后来的我们》，排片量不及后者的十分之一，票房每天不到20万，本...

                        ?(展开)",yshz,力荐,1
56,青年马克思,"三星半 ?今日份的政治正确 ?推一波《青年马克思》 ?今天去看电影，平均年龄至少有50岁，40岁以下的包括我好像2个，另一个是爷爷奶奶带着孙子…… ?看完电影，我直接就冲进了图书馆，借了三本书，就有了图三 ?可我为什么要去图书馆呢？因为我是真的没看懂这部电...

                        ?(展开)",坏面少爷,推荐,
57,青年马克思,"我不知该怎么评价，一个柏林大学的高材生，一个才华横溢不羁世俗的人，怎么会把日子过成这个样子，两个儿子一个女儿早夭，自己最爱的女人陪自己过穷困潦倒的日子，被多个国家驱逐出境。我难以想象这样的生活有多苦，这样的男人心里有多痛。命运对你不好，让你的生活如此艰难，...

                        ?(展开)",凌梅子,力荐,1
58,青年马克思,"资产阶级残不残忍？当然残忍！马克思说得对不对？当然对！其实对最资本主义最华美的赞美也是出自马克思笔下，马克思热情讴歌了推翻封建阶级并带来了比前代生产力总和还多的资产阶级。然而资产阶级出现了新的问题！资产阶级打到封建阶级的武器如今正对准资产阶级本身。马克思认...

                        ?(展开)",Monsieur de Lul,推荐,5
59,青年马克思,"可能因为刚好处于人生困顿期，不论怎么说还是被打动了。世界是这样自由，真的有什么不可以吗？只是不能承受代价，更不好承受「自己无力享用如此自由」的「自我无能」的评价罢了。但是，接受自己尚且无能，毕竟使自己更有力了一点。直面本身，也值得稍微颔首了。所有的时代都一...

                        ?(展开)",长夏,推荐,1
60,青年马克思,"咋说呢，就是平庸得一点没有亮点。以前最反叛的时候喜欢看完全妖魔化马克思的内容，其实工业革命之后由资本掌控的世界，底层只有被压迫一种生存选择，反抗是必然，没有左翼运动，也没有福利人权的改善，今天生产力提高之后，资本施舍了一些价值，底层在小确幸中也失去了反抗的...

                        ?(展开)",ZEN,较差,1
61,青年马克思,"马克思比任何革命家都要明白，词汇（概念）才能打动人，理论彻底才能说服人，所以他不仅是对资本主义势力批判，也对批判资本主义势力不到位的批判家批判，因为这些站队的批判家们，冒充社会主义接班人的煽情蛊惑家们只会将工人阶级引向歧途，葬送工人阶级革命的未来。 马克思真...

                        ?(展开)",吉吉范特西,力荐,3
62,青年马克思,"三星不能再多了，看完电影找出资本论里的一个大漏洞，马克思说如果不是这些工人在劳动，那么你作为老板就就要去劳动！马克思把劳动定义为无门槛，人人都能干的工作，事实上工人有劳动的辛苦，老板更有脑力劳动的辛苦，时刻要开拓市场，管理公司，控制成本，这是更高级的劳动！...

                        ?(展开)",宫,还行,
63,青年马克思,"这电影拍的……还真是和建国大业水平差不多啊……东德政治宣传片style，上个世纪的陈旧话语和富有活力的人物塑造让片子矛盾扭曲而怪胎。 关键还很腐，真的很腐，在这两人身上腐，我倒OK，但一定很多人难以接受。 片子到最后朗读了宣言。宣言是说的当时最为反叛的观念，但你会感...

                        ?(展开)",梦魇马戏团,还行,
64,青年马克思,"豆瓣，政治解读的影评看了诸篇，就本人门外汉水平，自知不敢下手深评。6.3，比预期低了不少，只能从电影角度试图肯定它值得一观。 传记片很容易打高分，越是有深度的人物却难度越大。 难得凡人 法国和德国人自己拍的马克思，少了社会主义国家惯性的伟人刻画，更贴近于普通人的...

                        ?(展开)",我和我的小女孩,推荐,2
65,青年马克思,"1.马克思主义诞生的背景，和现在的欧洲差别很大，那时候欧洲百姓贫苦。马克思所在的普鲁士还是个专制王国，连资产阶级民主都做不到。2.当时左派思想在人们心中是很先进很伟大的，很多先进的知识分子大部分是左派或倾向左派，他们关心劳苦大众。就像现在很多人倾向西方思想，呼...

                        ?(展开)",灰机涛,还行,4
66,青年马克思,"作为一部电影，再普通不过了; 作为一部传记电影，也没啥亮点； 但在中国，它却是不应该被忽视的： 它展示了一个，高兴了就喝酒，喝醉了就呕吐，呕吐了就地上睡，酒醒了就和妻子亲吻啪啪啪的马克思。 马克思在人们，尤其是中国人当中，不应当是一种敬而远之的高高在上的存在。而...

                        ?(展开)",断雪,推荐,
67,青年马克思,"当燕妮出现的时候，我略感吃惊，她跟《魅影缝匠》中的女主角是同一个演员。这部刚看过不久的作品给我留下深刻印象，因此遇到新电影《青年马克思》(The Young Karl Marx，2017)时出现短暂的不适应：刚刚在脑子里成型的1950年代伦敦女装设计师的缪斯怎么一下子回到1840年代的曼切...

                        ?(展开)",易速利,力荐,2
68,青年马克思,"我想从片尾说起。没想到去豆瓣看了一眼，被集中吐槽的正好也是片尾。 我不吐槽，我觉得挺好。 “To be on your own With no direction home A complete unknown Just like a rolling stone?” 片尾迪伦的歌声一响起，不知道为什么把我给乐坏了。 片名叫做“Le Jeune Karl Marx...

                        ?(展开)",黑爪,还行,10
69,青年马克思,"年轻的卡尔马克思是一部极赋哲理性、又不缺乏感性的影片，影片讲述了马克思的青年时期所出的社会环境，工人阶级所受的压迫及各个派别之间的相互批判与争论，马克思如何批判的继承了黑格尔和费尔巴哈的理论与好友恩格斯一起创造了马克思主义哲学，如何运用辩证唯物论和历史唯物...

                        ?(展开)",Mr’Wei,推荐,4
70,青年马克思,"真是可怕，怎么还有人拍这种电影，看看名字我就不敢看。就知道祸害我们拆那人。许多东西只要一和zhengzhi  ,ai  guo联系到一起就浊臭了。我还以为是天朝拍的呢，竟然也是国外的，不知道是何居心。其实电影作为文艺，还是用来娱乐的，即使是最好的《肖申克的救赎》所表达的还是...

                        ?(展开)",夏天的杨树,很差,2
71,青年马克思,"可能因为题材比较难吧,人物和当时社会背景没有足够的表现出来，整体剧情平稳叙事，高潮部分不明显不过，是一部不错的传记电影。尽管本片只是截取生涯的一小段，但完成度仍然不太好，活生生拍成了陈旧老套的年代戏，而且关于马克思思想拍的含糊不清，没有阐述好细节，不过将马克...

                        ?(展开)",F班的袁湘琴,还行,49
72,青年马克思,"马克思，这个伟大的名字！一切正义革命力量的源泉！能切入的角度太多，除去资本论和宣言那些贡献，还有其与恩格斯之间的友谊，与燕妮之间的爱情等等。尽管本片只是截取生涯的一小段，但完成度不是很高，活生生拍成了陈旧老套的年代戏。对于学者来讲本片太过浅显，对于观众来说...

                        ?(展开)",蓝月亮,推荐,50
73,青年马克思,"相当适合年轻人观看 该怎么处理一个男人对家庭对社会的责任，面对嗷嗷待哺的幼儿，舍弃一切和自己过一生的爱人，会不会折服于一直与之斗争的资本阶级，不在工人阶级生存过不会懂，来自好友恩格斯的帮助度过难关，尤其佩服这样两人灵魂层次的基！相互欣赏，一起共勉！当然还有爱...

                        ?(展开)",小兔乖乖,推荐,48
