,影片名,评论内容,评论人,推荐星数,有用数
10,全城高考,"看大家都喷的差不多了，我就不喷了。  想起我高三时看过很多遍的日剧《龙樱》  同样的题材，都是高考的故事。在我看来寄托东大特训班的希望的“龙樱”就比赤裸裸的“全城高考”来的有格调。  看了全城高考，我只觉得我是吊丝啊，我们班我们学校都是吊死。  龙樱高三看了两遍，...

                        ?(展开)",这厮废材,很差,5
11,全城高考,"对我来说这是部并没有什么特色中规中矩的电影，说不上好，但也不是部烂片，但我看这部电影对于我来说却深有感触，相似的经历，只是我不是片中的优等生，也没有那完美的结局，我的女主离开了中国，有感而发，想写下这篇影评——那些年我们都懂     为什么说那些年我们都懂，就...

                        ?(展开)",梦里诗书,还行,
12,全城高考,"这两天正好又到高考了，学弟学妹们想来在考场里挥笔奋战。一股股舆论热潮也铺天盖地。于是想起了这部一直在口碑上被喷到冰点的电影。翻出来看看却很意外，想起了不少觉得自己已经忘记的事。        如果单就电影本身来说，被喷成“一坨屎”也不是没有理由的。林叶的演技...

                        ?(展开)",霰光夜暝,推荐,9
13,全城高考,"之前一直心心念念的想看这部片，最近才终于看完。看完的第一感受： 1、瞎狗眼 2、幸亏不是买票看的 3、买票看的人们真可怜  我是真不明白为什么现在的中国导演拍一个写实一点，真诚一点的青春纪录片为什么这么难！ 不是如青春期之类卖脸卖肉之流，就是如这部全城高考一般瞎煽情...

                        ?(展开)",依约七月,很差,8
14,全城高考,"这篇影评可能有剧透

                        被片名所骗，以为是一部诚意满满的电影。然而播放一分钟不到，就大概能想象拍的有多烂了。 欢快的背景音乐，渲染着轻松的氛围，不像是备战高考，更像是一部爱情电视剧。 秦鹏也是一大奇葩。我身边也有那种很酷的人，生活中也总是吊儿郎当，也会通宵打游戏  把排名打到全省前排...

                        ?(展开)",Colon,很差,1
15,全城高考,"一个月前从六维上下载的，今天才看，看完后我立马来豆瓣注册了账号，我不是什么电影迷，也从未写过影评，真的真的不想骂人，但能拍出这样的电影实在是让人觉得忍无可忍。     对于导演我不想说什么，一个香港导演来大陆拍高考，想想都觉得不对劲。     我想说的是编剧。...

                        ?(展开)",提线木偶,很差,4
16,全城高考,"这篇影评可能有剧透

                        高考，是中国学子学习生涯的“生命之光”、“欲望之火”，同时也是许多高考失利之人的“难以言说之痛”、“不能承受之重”。高考，短短的两个字承载着太多，它是盛夏酷暑里伏案苦读的瘦削身影，它是冬日清晨中披星戴月早读的倔强音腔，它是黑夜里忧思辗转难眠的惆怅，它是白天...

                        ?(展开)",之毓,很差,1
17,全城高考,"曾经我说过，如果再一次高中的话，我是不会这么努力地学习，我要花更多的时间去玩，更多的时间去看书，我不要每一科都这么均匀，我要做个偏科生，我要做个会玩会学习的学生，我不要每天都是学习学习。　　无聊上班，记得前几天朋友说，全城高考不错，然后就点击看了。里面的人...

                        ?(展开)",苏安琪琪,力荐,3
18,全城高考,"看似强悍 心手却温暖柔软 你在身边 头顶上永远晴天 谁管的多 我就和他对着干 谁给我坚强臂弯 如果 十年之后 我们还会不会是朋友 再聚也许会哭 笑 至少我们回忆中 有快乐的时光 不快乐的时光 我们无可阻挡 一起过五关 斩六将 有快乐的时光 不快乐的时光 每次都在身旁 每次都是你...

                        ?(展开)",仰望星空,还行,
19,全城高考,"节奏活泼流畅，情节感人，明明是很好看的电影啊！ 初二时第一次看的，从那以后我开始变丑的。 高考完了后不止一次做一个可怕的梦，梦见自己高考考了440，考上了周口师院，可是突然发现这是模拟，真的高考还没来，白瞎我这次440考的这么好，周师也泡汤了，能不能考上还不一定呢...

                        ?(展开)",呗綦,力荐,
20,全城高考,"写于 2013年3月30日 对于高考，印象已模糊，依稀记得右手边似乎是个男生，那要不就是女的吧。可高考前的美好时光，却是这辈子最幸福难忘的日子之一。 当距离高考只有30天的时候，有人希望是300天，也有人希望是3个小时，当时的我属于后者，离开那里“远走高飞”，大学是神秘的...

                        ?(展开)",信宿,较差,
21,全城高考,"这次真的有点搞不懂豆瓣了，难道就我另类，就我觉得这是部经典的励志好片吗？ 作为一个大学在读生，高中就看过这部电影，那时感觉热血，如今看已是满满泪点，面对这三年的变化，面对理想慢慢的老去，爱情慢慢的变质，看似成长，看似拥有越来越多的我们，是否真的得到了我们想要...

                        ?(展开)",疯狂的猴子,力荐,
22,全城高考,"第一部的重点是四个姐妹之间的爱恨情仇，只是包裹着时尚的外衣，有些炫目的甚至不食人间烟火的味道，只是这就是郭敬明的风格，不能拿韩寒的高度去要求他，各取所需，各有所好；第二部是赵薇的首部导演作品，尽管两部分有些支离破碎，从艺术上并没有太多的高度，更多的只是靠那...

                        ?(展开)",applesodoi2000,还行,
23,全城高考,"尽管这部电影并不是那么引人入胜，但在这里，我想写下一些看完以后的收获。    想要以理服人，就得用你想说服的对象自身出发。比如班主任说服任雪父亲让任雪参加高考的时候，就是用任总年轻时候的自我经历出发。这不禁引出一个隐藏在背后的更深刻的现象——尽管我们一路坚强的...

                        ?(展开)",X的自我救赎,还行,
24,全城高考,"这篇影评可能有剧透

                        不说这个电影写的高考怎么样，但是我觉得，很让我感动，一个好的班主任，真的是能像妈妈一样，给你无限的照顾和关怀，可是我却被感动哭的稀里哗啦，最后的结尾，全班同学唱着歌儿，送给老师，泪目，此刻泪珠儿倾盆而下。 在我们成长的道路上，会有很多的的好老师，但我不承认我...

                        ?(展开)",被雨淋湿的味道,力荐,
25,全城高考,"当年第一次看到这部片子的时候，我还没上高三，对于高三那种不顾一切地为一个目标拼搏状态甚是向往，总感觉自己现在没有认真学习是为了将全部力气留到高三做拼搏。但是现在想想当初真是愚蠢可笑，所有的努力都不应该留到以后，而是应该从现在就开始，期待以后的自己去努力不过...

                        ?(展开)",小生大琳,还行,2
26,全城高考,"高晓松在一个节目里说过，现在的清华里的学生都是在讨论我是到外企上班还是到国企上班？又有很多人说清华北大就是华尔街美国的人才提供所，包括参加高考的你们，你们又是为了什么参加高考呐？是自己心中的梦想还是找个稳定的工作？甚至在高考前你们又有多少人知道自己的将来要...

                        ?(展开)",Libo-Ves,推荐,
27,全城高考,"很久以前看过一遍，最近因为无聊又看了一遍。对于我这个即将变大三狗的人来说，高考越来越遥远。因为我高三一年的复习特别辛苦，考前三个月每天一点睡觉六点起床，跟打了鸡血似的也不觉得累，考完以后，一下就释放了，觉得再也不想回到高中的生活。对于高中，我怀念却一点都不...

                        ?(展开)",阳阳阳阳阳,推荐,1
28,全城高考,"我在豆瓣没写过什么影评，因为影评高手是很多的，不需要我这个表达能力很弱的发表大家都能看出来的，但是这次，我忍不出要把想吐槽的地方吐出来，所以这影评对别人来说也没什么价值，并不推荐大家浪费时间看我写的东西，只是我不说心里怪别扭的，说的好听点，这就当做我对电影...

                        ?(展开)",Troy-Li,很差,
29,全城高考,"2012高考刚刚结束了，萦绕在我们周围的有很多让你感动让我心酸的事。你看，为了孩子高考毒死青蛙；考生家长组成人墙拦车堵人的；父亲去世两个月，母亲为高考对女儿隐瞒死讯的；男孩高考结束后得知母亲12天前车祸去世的；乡村中学高考壮行：校长祭旗学生含泪；母亲送考遇车...

                        ?(展开)",冷岫烟,力荐,
30,全城高考,"都说这部片子拍的不太“高三”，想想也确实，起码我的高三真不是这幅摸样。          我的高三长什么模样？          没完没了的卷子，没完没了的考试，没完没了的拖堂补课，上课躲在垒得高高的书堆后面睡觉，不是不想努力不想冲刺，而是真的累。          哪有影片里那...

                        ?(展开)",小小希,力荐,1
31,全城高考,"今天在临近高考还有四十五天的日子  我们班又荒废了一节课外加晚读半节 原来看影评说怎么怎么的不好 是烂片 说是一群没落了的歌手投身演戏  本不打算去看  因为大家都说不怎么样  其实不然  你没看过你不应该随别人的想法走  可能这无法打动你 和你无法产生共鸣 但我觉得 有那...

                        ?(展开)",Ostrich,推荐,5
32,全城高考,"""剧中以当代社会最为典型的真实题材为基础，集中体现了来自四个不同家庭发生种种的情况。真实反映社会普遍的几组家庭中的故事。以四名学生备战高考的紧张倒计时阶段作为主线。"" 真...真实？ 任雪每天晚上都不用学习的光玩电脑跟不认识的人聊天还能上北大？ 有人会跟不认识的网...

                        ?(展开)",大D匹诺曹,较差,1
33,全城高考,"看了很多条评论，很多人都在问导演和编剧到底有没有经历过高三，很多人都说电影里的高三生活不存在。高三生活是怎样的？作为一个高一党我想我没有发言权。 电影是在学校和全班同学一起看的，可能气氛很好吧，觉得蛮励志的，也觉得有一些地方挺假的。我有以下的点感想 1、当贺帆...

                        ?(展开)",小晓笑,推荐,
34,全城高考,"高二那年看的，现在大二，大晚上的突然想写点什么。不知道为什么那么多关于高考的电影，我就挑了这个写影评，可能这个当时触动比较深。  不得不说，真的是一部烂片，里面的情节跟我们基本不相干。  但是不知道为什么当时听到最后那段他们唱最快乐的时光的情节，我居然掉眼泪了...

                        ?(展开)",March D,还行,
35,全城高考,"纪念逝去的高三生活 全城高考作为一部电影来说吧，其实内容还是挺打动人心的，但是观其票房，网上之反应，又是那样的不佳。其实我也是在看完全片之后对其才有一个全新的认识吧。 2013年的高考前几天，作为一名高三准考生，在中央六上偶然间看到了这部电影的预告片，但是由于一...

                        ?(展开)",媛心清烃,还行,
36,全城高考,"深夜不眠看完这部电影真的是流完了关于高三关于高考的眼泪……要放在高三或者刚高考完的时候看肯定看不下去，肯定会觉得假，不符合国情，就是看完大概也是冲着谭杰希吧…… 很庆幸自己在大一结束的关头看了这部电影，其实这部电影上映的时间好像也正是自己高考那年。我的情况也...

                        ?(展开)",Momoko,推荐,
37,全城高考,"他爱你如生命                                                                                        —————浅评《全城高考》   父亲是粗人，不知道该如何把全部的爱给他，父亲爱他如生命，那份爱灼伤了他，自那天以后，父亲再没有回过家。            ...

                        ?(展开)",butters,还行,
38,全城高考,"我不知道编剧是怎么想的，我两年前结束的高三，但是我知道我的高三大家的状态是什么样的，那种心理的强大，被磨练出的麻木，不是这这些文艺青年们能想象的，那完全是屌丝的一X。       电影里我看不到那种热血，看不到那种奋斗，那种为了提高成绩的绞尽脑汁，恨不...

                        ?(展开)",d2193174,较差,
39,全城高考,"我觉得很多人都经历过高考，不是说都很残酷，我觉得最珍贵的真的是能够放下一切努力过，也许没有坚持下来，但是那种努力的感觉不会再有。还有那种要高考了还有一堆糟心事儿，要郁闷死的心情也不会再有了。也许我还会遇见糟心事儿，但是总感觉那会儿的心境永远是单纯的，在烦恼...

                        ?(展开)",蓝绾殇,推荐,
40,全城高考,"当时这部片上映的时候我没有想过去看，即使是纯美术学生也不想在刚刚离开高中的时候就进行回味。我是11年高考的吧，12年上映的时候我刚刚开始体验到大学的快感。看完了电影才翻看了些影评，想想如潮水般的差评，也许你们对别人太过于苛刻，在内心深处对自己也是有或多或少的不...

                        ?(展开)",Sweeney,推荐,1
41,全城高考,"不是专业人士，但是还是忍不住冒出来说一哈。        这部电影是少数我快进的电影之一，很多方面做的不够好，不过，还是看得我有些感动的。         我个人觉得题目其实挺符合内容的。电影里讲述了在高考背景下四个高三学生以及老师、家长、社会所营造的故事。一提起高...

                        ?(展开)",柿柿如意,还行,1
42,全城高考,"说实话，看这个电影，主要是“高考”这两个字撩拨我敏感的小神经。 哪想到这电影不仅仅挑逗了我，还跟我玩了一次仙人跳。 不评论剧情，因为根本没有什么可评论的，编剧就是靠骗投资方混饭的。 说说导演，这么垃圾的本子，你还别说，让你这么一拍，嗨，还真的拍的比剧本还烂，这...

                        ?(展开)",九级剔骨,很差,
43,全城高考,"我生活在一个湖北的二线城市，我们城市有三所省重点，我就读于其中一所。高三大部分的确实是乏味的，每天各种习题，每周都有各科的测验，而且题目都很难，早出晚归只为多学的东西，多做对几道题。     但是你要我回想我的高三，我记住的都是那些戏剧化的事情，你要问我...

                        ?(展开)",木讷Gail,推荐,1
44,全城高考,"这篇影评可能有剧透

                        很久没有一部电影激起我写影评的欲望了 大片没有 经典没有 文艺片小众片都没有 只有这部全城高考 看的时候脑子里闪现的东西太多了 短评大概是写不下了 最后决定发这篇影评  片子里是2012年的高考 我也是2012年参加高考的 没有台湾的小清新 大陆的高中即使想要努力纪实让大家感...

                        ?(展开)",恬儿萌,还行,1
45,全城高考,"这篇影评可能有剧透

                        这部电影是在我高考前两三个月时，在班会课上看的。大概是因为激励的话该说的都说完了，干脆放部有关高考的电影让我们轻松一下，也获得些正能量。 结果我们确实是轻松了不少，那98分钟里班上是此起彼伏的呕吐声、笑声、惊呼声……烂到这种地步的国产片也不多见了。 首先，电影...

                        ?(展开)",Lxin,很差,
46,全城高考,"说句公道话，我觉得写的跟我高考的时候差不多啊，我那个时候也有整天上网看小说啊。而且班级的学习气氛感觉还不如电影里的呢。可能我们班的孩子不爱学习。高三的时候各种逃课，各种耍宝啊！上课吃泡面，打架的不断的啊、、、现在高中生真的差不多这样子吧。话说我是92年的，我...

                        ?(展开)",木森林writer,推荐,
47,全城高考,"看完全城高考，觉得这部影片很不错。但看了看影评，很多朋友拿全城高考与自己的高考经历作比较，认为全城高考与现实高考不相符合。但本人认为这只不过是一个题目，导演是想拿高考作为背景，抒发现实生活中人们的情感。我觉得此片是集亲情、爱情、师生情以及剧情的一部优秀的影...

                        ?(展开)",不败的猪猪,推荐,
48,全城高考,"2002年，要是不看这片，几乎也不怎么想起十一年前的事情了，故人故事故情只落得矫情，不过午夜梦回的心悸的我确定再也不想重回高考时。虽然我一摸两眼一抹黑，二摸两眼一抹黑，根本忘了有没有三摸，高考时候历史女老师的笑容我还是记得，考最后一道数学题时候解出来的庆幸与欣...

                        ?(展开)",let it be×49,还行,1
49,全城高考,"这篇影评可能有剧透

                               之前，一个同学和我提起这部电影，今天终于有机会看了。总的来说，这部电影还是可以看的。我今年高二，我不知道湖北的高考制度，但是在我们江苏，至少在我们这儿，是没有听说过高考过不过的言论的。这种言论，只有在中考时会出现。而剧中的那些大学，真的是梦，我们一个...

                        ?(展开)",ヽ自欺，欺人,还行,
50,全城高考,"这些天尽看了一些烂片，搞的自己烂片自虐症严重到不行。不过看到这部戏感觉还不错。又想到了当年我的高考时。方中信扮演的范老师真心是个好老师。让我想到了《十八岁的天空》里面的老师，一生中有这么个老师值得了，我爱我的老师们。谭杰希演的秦鹏虽然看起来不怎么务正业，但...

                        ?(展开)",此海爺彼冶海,推荐,2
51,全城高考,"全城高考，一部小成本的电影，却能散发出泥土般的清香。轻轻的故事，淡淡地展开，如清柔春风拂过心灵，如皎洁月光泼洒在身上，柔柔的，暖暖的......             余生已过20载，唯那一年最为让人忘怀。曾记青葱的岁月，美好的韶华，都凝聚在了高三的365天中。“想当年金...

                        ?(展开)",日月泽,还行,
52,全城高考,"导演对高考的模式根本不了解，高考的时候怎么可能可以携带带电子表进入考场。提前交卷怎么可能直接就出来见家长了。         谁的高三又会过的那么奢侈，人人都是iphone吗？人人都天天抱着笔记本吗？情节太过平静，我们根本感受不到那份高考的紧张，一个班不可能在这么...

                        ?(展开)",約定¨紙飛机,较差,
53,全城高考,"好吧，首先我承认我评满分确实是一时冲动之举。  话说我是看完结局，热泪盈眶之后马上跑到豆瓣给的评分，可是实  在没想到这里的评分居然这么低，难道国产剧都不太受欢迎？  好吧，我不得不说，演员的演技是不够精湛，其他豆友提到的演员  台词都是靠背的，我也不否认，但是我...

                        ?(展开)",明月清风我,力荐,4
54,全城高考,"我报考高中那年。在中专院校与高中之间纠结徘徊。哥哥跟我说：没经历过高考的人生是不健全的人生。于是我走进高中。 但最终。我的人生还是残缺了。。  全城高考。 看完我哭了。近几年从没掉过这么多眼泪。 为故事中的孩子们感动。为他们感到欣慰。 想象下。如果那时我能遇到故...

                        ?(展开)",飞飞越JG,推荐,
55,全城高考,"这篇影评可能有剧透

                        我本人还是力荐这部影片，片中的贺帆是山河恋美人无泪中的顺治皇帝，那部戏中的任性胡闹；在这部戏中确是儒雅书生，任雪、林叶的性格也是我很喜欢的，一个温柔恬静，一个活泼个性；而秦鹏虽然有点自以为是、无数次挑衅老师，但也不失可爱，是个善良的骚年。 影片批露了现实社会...

                        ?(展开)",嘻哈小兔。,力荐,
56,全城高考,"这篇影评可能有剧透

                            划过泪，影片到了尾声。     故事中的主角都有同样的青春，但是不同的人生，我们对未来有过太多的期待，把所有寄于明天，浪费今天。每当电影中高考牌的数字有减少一天，心中五味涌动。     记得小帆在高考坐在轮椅上，简述这他的梦想；也记得秦鹏与范老师的pk赛；不会忘记...

                        ?(展开)",薏米的dream,力荐,
57,全城高考,"春风得意马蹄疾，一日看尽 ________。问题一出，全班竟无一人能答，反而是这逃课小生傲气口出一日看尽长安花。厉害，天才就是天才。班上的这群人还真能忍，就为了衬托他，都是ｓｂ。 　　天才小生和班主任ｐｋ篮球，两小子都挺厉害的，一出手都是只有进球的，虽然球进的难...

                        ?(展开)",魚丸都市,还行,
58,全城高考,"我不知道所有给差评的人有没有经历过高考，但是至少看过这个电影还是给我感动了，可能情节有点不靠实际，但是这样的老师，这样的少年不值得我们感动么？难道你回忆不起来你曾经经历过的青春，曾经关系如此密切的同学老师么？看电影非要挑出毛病才能满足你们的欲望么？没有瑕疵...

                        ?(展开)",Versace.,推荐,
59,全城高考,"这篇影评可能有剧透

                          【剧透注意！】   第一次写影评，如果内容有些松散的话请包容一下……谢谢。    之所以没有给这部电影“很差”的评价，是因为我觉得总有比它更烂的片来刷新观众的下限。事实上我觉得这部电影非常的不真实。我是今年的考生，但我从片中完全没有找到该有的共鸣。    影片一开始...

                        ?(展开)",公主蛋Alex,较差,
60,全城高考,"这篇影评可能有剧透

                             实在是无聊才看《全城高考》，我是对高考有一种特殊情结的人。我很怀念那段时光，可以不顾虑什么，就只是学习。高三的那段时间，同学们相处得异常融洽，或许那时候我们都没什么杂念，也没有什么利益挂钩，只是为一个目标前进。     可是我曾经付出的那么多，却被大学各个...

                        ?(展开)",Journey,还行,
61,全城高考,"首先我想说的是每一个人的高考时不同的，没必要因为影片里的情节跟你不一样就乱吐槽。电影源于生活，却高于生活，不能完全按照真实的高考前夕生活来拍这个电影，高考前的日子大多都是埋头苦读，平淡无奇。        影片里选取的只是典型的一类学生，有不愿死学习的，...

                        ?(展开)",啊呆,力荐,
62,全城高考,"这篇影评可能有剧透

                               初看这部电影是在高考前的两三天，cctv-6在播，不过只赶上了后半部。高三的学生，即使心态再好也不能说全无压力。so看的时候也超有感。     看下来印象最深的是三个镜头：     第一个是秦鹏想要表明自己身份，任雪把他堵得哑口无言，最终变成“两坨屎”。我就想啊，这个...

                        ?(展开)",络络,推荐,2
63,全城高考,"看完了《全城高考》，之前有人专门给我推荐过，说是湖北学生必看。看完有些许失望。 　　 　　剧中对几个典型的角色进行了细节刻画，在经历高考过程前遭遇各种各样，最终他们还是顺利参加完高考，找到自己的人生方向。 　　 　　首先对编剧同志表示严肃批评，这部影片现在...

                        ?(展开)",白崎,较差,2
64,全城高考,"相信，每一个人都有自己心中的高考经历，本人不过一个高一新生，今日无意间看了这部全城高考，感触良多。    首先向那些经历过高三，经历过高考的学哥学姐问声好，虽然未曾亲身经历这些，但我相信还是可以想象的。现实应该是残酷的，看了大家的影评，我们都知道，影片中有很...

                        ?(展开)",趁年轻、挥霍小,力荐,
65,全城高考,"抱着对高考的缅怀和对方大叔的热爱点开了这部电影，很好！！！还好劳资压根没花一分钱看！！ 两颗星劳资是投给我亲爱的方大叔的，虽然你唱歌唱那么难听，虽然打架打得那么虚假，虽然你打球打得那么不忍直视！！！但是！！！为了你古铜色的皮肤下穿着的白背心！！！！两颗星给你...

                        ?(展开)",孤独的海怪,较差,
66,全城高考,"初三的生活不知不觉就走到了尽头，还有4天就要中考了，回想初三这一年来，真觉得不容易，于是，在无聊之际便期待了一下高中的生活。     下半年就要进入高中了，高考也自然就要提到议程上来了。身边的人总这样说，上了高中一定要好好学习，最好从高一就开始努力，一定要...

                        ?(展开)",Katie-Zhang,还行,
67,全城高考,"这篇影评可能有剧透

                        看到贺帆答 语文卷时 他念，护士在一旁代写， 我眼角有点湿润 剧中的范老师，和我在大学的一位同学非常相似，同样是湖北出来的， 我毕业了，实习结束了，回到了学校，考试，等着月底发放毕业证 今天是四六级，听者铃声 看着电影，感触颇多 也许是碰触到了 心底温暖柔软的那一部...

                        ?(展开)",羡花未眠丶,推荐,
68,全城高考,"都说这部片子拍的不太“高三”，想想也确实，起码我的高三真不是这幅摸样。         我的高三长什么模样？      没完没了的卷子，没完没了的考试，没完没了的拖堂补课，上课躲在垒得高高的书堆后面睡觉，不是不想努力不想冲刺，而是真的累。     哪有影片里那么活力四射...

                        ?(展开)",小小希,力荐,
69,全城高考,"这是一部欢乐的影片，没有平时印象中高考的压抑，沉闷，但确实真实的，我们没有被高考所压抑，却在享受，真正的乐观心态是没有那么多的紧张和害怕的，相反的，即使再大的困难，我们都是在经历的时候享受其中了。 其实真正的高三生活没有那么多的枯燥，生活的插曲是不间断的，欢...

                        ?(展开)",傻子静,推荐,
70,全城高考,"没看豆瓣评分直接看的，本以为是不不错的片子，至少也得6.9分以上，但是让我太诧异的是，豆瓣竟然狗血地给了3.8分，3 8你妹啊，就是因为高考题材就不能秀文采，秀恋爱吗？有人说这部电影不真实，中国没有这样的高考，至少没有那么nb的班主任，我想说，难道你没见过的东西就是虚...

                        ?(展开)",新博,推荐,
71,全城高考,"作为参加过两次高考的人儿，高考给我留下了很深的影响。现在大学一年都快过完了，感觉自己过得很颓废，看了这部影片很感动，回想起自己以前也曾像他们一样拼搏，我想如果我们能以备战高考的态度去做事，一定会做出一番成就。当然对于吐槽这部影片的一些，我觉得没必要，像高中...

                        ?(展开)",三君子,推荐,
72,全城高考,"2013年6月8号，16时30分，2013年高考英语场结束。是救赎的结束，还是苦难的开始。。。     电影是在6月8号，23时看的，本来感觉平平，不小心多想了，就感觉电影没那么平平。。。     印象很深，电影里范义本拿清科举与高考比，并用“一日看尽长安花”喻金榜题名的荣耀。...

                        ?(展开)",Sommeren,还行,
73,全城高考,"我想我要是写不了这个影评的话一定要被气死！因为我妹妹今年高考，然后前几天我就无聊地看了这部电影。于是我看完后觉得非常雷人，不上这来介绍一下我的感受觉得可能会被憋死。当天我看完电影后就写了评论来着，写了两大段来着，然后不小心“啪”一声关掉网页，而评论还...

                        ?(展开)",幼稚鬼V千泷珠,较差,1
74,全城高考,"这篇影评可能有剧透

                        看完《全城高考》，首先不得不说高考重，全片说的高三学生紧张忙碌的场景确实有些感动！还有些失落！故事情节简单而深刻！不得不让我们再一次感受到高考不再是一次简单的考试！也因为如此，她的伤痛不再是一个人，到了一代人。 相信导演钟少雄是一个难忘高考的人。影片没有着力...

                        ?(展开)",铭阳,力荐,
75,全城高考,"我想只有经历过高考的人才懂得评鉴这部作品，居中重点在描述一位值得尊敬的班主任，那时我也有一位这样的班主任，这样的尽责，这样的辛苦，高三的班主任是最辛苦的，要照顾每一位学生，无论是成绩拔尖的亦或成绩不如人意的，他们会一个都不能少的心态送上高考，其实片中没有说...

                        ?(展开)",187****2214,力荐,
76,全城高考,"这篇影评可能有剧透

                        一开始看到电影的名字，还对它蛮期待的。可是看完以后觉得大失所望，高考哪是这样子的？开头总在讲秦鹏找范老师比这比那，后来老师唱难听的歌出丑，这有意思吗？再说都高考倒计时了，学生们哪有闲功夫弄这个？还有就是任雪约秦鹏（她不知道是他）出来见面的地方竟然就在秦鹏家...

                        ?(展开)",182****6731,较差,
77,全城高考,"看电影的时候，也会觉得秦鹏太给力了，范老师太帅了，但看完之后吧觉得，这真的是在讲高考么，导演编剧真的高考过么？好吧，或许轻轻松松就上重本的白富美、高智帅的高考，是我这个曾经为了高考死去活来的穷屌丝无法理解的。     想想我的高考，情不自禁的那就是一把鼻涕...

                        ?(展开)",安于安静,较差,
78,全城高考,"今天是6月10日，2013年高考结束后的第一天，距离我的高考还有361天。   我是王洁琼，我在高二，我理想中的大学是北大医学院。   高考对中国人的意义是什么，是乡里娃走进大城市，是穷屌丝逆袭高帅富；是12年只为一个目标的寒窗苦读，是只有三天的“一卷定终身”；是几家欢喜几...

                        ?(展开)",小乌,力荐,
79,全城高考,"其一，每个地区的习惯以及学校制度不一样，至于说“假”，那便是你在你的那个时代或者地区跟此片不一样，没有什么好质疑的，这部电影是在黄冈拍的，我是领近这边的学生，所以深有体会。 其二，居然有人说学生的表现很“假”，说父母离婚表现的那么歇斯底里，其实每个人经历的也...

                        ?(展开)",吾染丶无瘾,推荐,
