,影片名,评论内容,评论人,推荐星数,有用数
24,滚蛋吧！肿瘤君,"人活着一定要有梦想，万一实现了呢？在梦想面前，这一切都是借口····熊顿的梦想很简单·····听一场摇滚，和耳朵一起一醉方休·······喝一圈烈酒，让酒腻子们闻风丧胆·······开一场动漫派对，二次元万岁·······摸一下大蜥蜴，我熊胆威...

",夏了夏天,推荐,31
25,滚蛋吧！肿瘤君,"《滚蛋吧，肿瘤君》这部片子选择的档期很好。正值炎炎暑假，除了影院自带冷气，片子一开头便又给了一个夸张的彻骨寒冷。失业+失恋我的心伤到全世界都似冰冻，大夏天拿着冰激凌掉进了冰窟窿。 生命本是无常，不如意十之八九，能与人道者不过二三，其余的都滚蛋...

",新飞冰箱,还行,61
26,滚蛋吧！肿瘤君,"这个电影是后来补得，还挺后悔当时没进电影院看的。 我属于泪点还比较高的人，结果这次哭得一边抹泪一边抹鼻涕，有些东西我能够知道自己并不是被这些个情节这些个话感动，是被包含在背后的同样的情感给感动了。特别是当熊顿知道自己快不行了，跟妈妈一起窝在病床上，妈妈织毛衣...

",KRY,推荐,36
27,滚蛋吧！肿瘤君,"即将迎来29岁生日的青年漫画家熊顿，却接二连三遭遇了常人难以想象的打击。工作被炒，男友跳票，还莫名其妙到警察局走了一遭。更糟糕的是，她在聚会上突然晕倒，经检查后才发现自己的身体出了问题。一向乐观开朗的熊顿并未被病魔吓到和打败，她笑嘻嘻地调侃吐槽周遭的人和事，...

",lili,推荐,44
28,滚蛋吧！肿瘤君,"说实话这部电影上映的时候我是实力拒绝的，原因不是电影本身，而在于我自己，我非常讨厌煽情，讨厌生离死别，讨厌哭哭唧唧，当我知道这部电影是描绘绝症患者最后的日子的电影时，就算它打出动漫，励志，搞笑等标签，我还是下意识的拒绝了。 因缘巧合前段时间还是把这部片子看了...

",JAY一路向北,力荐,40
29,滚蛋吧！肿瘤君,"电影从一个活力的旁白开始“我叫熊顿，狗熊的熊，牛顿的顿，再过一天我就29岁了。贝尔29岁发明了电话，村上春树29岁开始写小说，斯皮尔伯格29岁拍出了大白鲨，乔布斯29岁发布了苹果电脑。我一直坚信，下一个在29岁呼风唤雨的人肯定是我。”给人一种错觉，这不会是一部悲剧…然...

",黑洞啊,推荐,28
30,滚蛋吧！肿瘤君,"熊顿是幸福的。亲情，友情，爱情，在最后的时间她没有错过任何一个。也许有些不如人意——她本来可以拥有这些更久的，但这也更显得弥足珍贵。每次看到父母的镜头都忍不住流泪，强颜欢笑，隐忍着的悲伤，联系一下自己，都觉得：啊，人生，还能在残忍一些吗？导演很厉害，能在一...

",春风十里,推荐,39
31,滚蛋吧！肿瘤君,"

先来段简介，就是一个知道自己得了癌症的“漫画工作从业者”?，经过短暂的思考，在开心的死和难过的死之间选择了前者，然后还自认为谈了一场恋爱其实只是一场单恋而已，然后发挥自己的专长，把这段过程画了下来。 其实剧情没什么好说的，我其实讨厌强行煽情（但大家爱看?...

",萧萧是个乖孩子,推荐,26
32,滚蛋吧！肿瘤君,"

这部由同名漫画改编电影，本身原漫画就很好，再加上导演拍摄的手法和演员的表演，使片子更加路由可观性！ 片中用到大量的想象，熊顿想象的红围巾，还有她追梁医生的过程也让人啼笑皆非，这是她住院以后的事，她还能对生活充满着向往！其实在现实中常常听到一个关于癌症的故事，...

",叶不羞的嘲讽脸,推荐,27
33,滚蛋吧！肿瘤君,"

“为什么安排我们生病 那是因为要提醒我们人生只有一次 谁都不知道那一天就 嘎嘣 所以要珍惜抓紧有限的时间 燥起来 哪怕是冲动 也就是后悔一阵子 但要是活得太怂了呢 就会后悔一辈子” “女人要时刻保持外表跟内心一样美丽 这样你出门即使遇到车祸 人家肯定是先救漂亮的那个”...

",蜜汁少女,力荐,23
34,滚蛋吧！肿瘤君,"

看了很久却一直耽搁着没有写字的电影，当时哭足三分之二场，事后头疼到炸裂。但我很明确地知道，主创的本意是做一部“哀而不伤”的电影，因为可以看出虐点和笑点有意识地互相穿插互相中和。可正因为在本该沉重的女主努力活得轻快，光明与阴影的对比灼痛炫目，所以更加让人心疼...

",络绎,力荐,34
35,滚蛋吧！肿瘤君,"

电影着重讲述了熊顿从急诊室到血液科再到化疗过程中，与各有鲜明特点的多位同伴之间的故事，以啼笑皆非、囧事不断填补了治疗的痛苦和枯燥，集合了动漫、武侠、恐怖等多种元素，呈现了诸多笑点、恶搞和少女梦，通过交叉剪辑，在浪漫幻想与残酷现实之间来回切换，传递出面对疾病...

",仙女山的月亮,力荐,26
36,滚蛋吧！肿瘤君,"《滚蛋吧！肿瘤君》难能可贵的就是把一个原本惨兮兮可以赚取大把同情泪的故事，拍的举重若轻，灿烂明媚，让大家明白人生的残忍，却依然能够有勇气前行。《肿瘤君》身上充满了邻家小妹般真实不做作又接地气的特质，传播正能量的方式也不让人反感，在幻想和嬉闹中坦然面对生死，...

",如鱼得水,力荐,21
37,滚蛋吧！肿瘤君,"在知道了《滚蛋吧！肿瘤君》之后我才知道熊顿这个人，一个乐观幽默的女孩，于是更想去看看这部电影。电影中的熊顿称自己是二姐，有时天马行空的幻想，有时候做些出格的事说些出格的话。她时而是打遍天下无敌手的特工，时而又是清宫里卑微的小宫女，甚至会是时间停止，倒入男...

",冬来花还开不开,力荐,37
38,滚蛋吧！肿瘤君,"

电影着重讲述了熊顿从急诊室到血液科再到化疗过程中，与各有鲜明特点的多位同伴之间的故事，以啼笑皆非、囧事不断填补了治疗的痛苦和枯燥，集合了动漫、武侠、恐怖等多种元素，呈现了诸多笑点、恶搞和少女梦，通过交叉剪辑，在浪漫幻想与残酷现实之间来回切换，传递出面对疾病...

",敏莉Lily,力荐,19
39,滚蛋吧！肿瘤君,"

29岁生日前那天，熊顿因吐槽奇葩老板而丢了工作，又遭遇极品男友劈腿而丢了爱情，但坏运气并没到头，在生日PARTY上欢腾过后，熊顿突然晕倒在了自己的房间。那一刻起，熊顿踏上了一段虽然痛苦但仍然充满欢乐，囧事不断的抗癌之旅……从急诊室到血液科再到化疗，每一段旅程，伴随...

",南音,推荐,20
40,滚蛋吧！肿瘤君,"

《滚蛋吧，肿瘤君!》里的熊顿让人明白什么才叫“痛并快乐着”。熊顿所经历的事情一件比一件糟糕：先是被公司解雇、然后被男友劈腿，最后去医院检查居然发现患有肿瘤。而她即便身处人生最艰难的时刻，也一样可以对着命运微笑。 影片里的友情和亲情着实让人感动，关于友情，女主...

",女大学生,推荐,37
41,滚蛋吧！肿瘤君,"早在这部电影上之前，微博上就一直有追熊顿的漫画。被这个开朗乐观的姑娘感动，在得知去世的消息以后心塞了不就。所以这部电影是说什么都是预定会去看的。 这部片子说实话，没有我预期中的那么好。主要问题是虽然导演着重用一些趣味的想象画面以及演员乐观的表现来试图感动和感...

",只喝咖啡,推荐,29
42,滚蛋吧！肿瘤君,"

前几天无聊看了一下这部电影，心里有股压抑难以释怀 女主人公熊顿一直是个脑洞大开的乐观主义者，每天嘻嘻哈哈笑点奇低，我时常很羡慕这样的人，每一天都可以创造新的快乐，同时也感染身边的人 但是在她生日那天，所有意外突如其来，仿佛倒霉熊一般，倒霉的事情接连不断，先是...

",Monica,推荐,32
43,滚蛋吧！肿瘤君,"

当时看这个电影也是出于无聊，没想到让我这么感动。熊顿，一个坚强乐观的女孩子，她无比善良。可上天就是那么不公平，让她得了癌症，命运多么可笑啊！看了已经有两年了吧，现在我想起的片段就是熊顿抱着她妈妈哭那一段，那一段我也是哭惨了。不得不说白百何的演技真的很好，完...

",小可,还行,21
44,滚蛋吧！肿瘤君,"看的最最感动的电影，最后哭的稀里哗啦的，就题材而言，这是一部让人惧怕的电影：讲述一个无法绕过去的生死话题，却偏要用喜剧的方式去呈现。这种调性上的天然罅隙，往往会造成电影不是偏向肤浅狗血，就是酿成情绪上的失控。韩延执导的《滚蛋吧，肿瘤君》远远超出我们对一部华...

",甜甜一笑,力荐,22
45,滚蛋吧！肿瘤君,"熊顿的生活写照也许就是我们千千万万人的一个缩影 她经历的种种不幸，接踵而至 是迷茫，退却，恐惧，还是得面对 白百合演出了女主的纠结，可爱，还有乐观，确实出彩 韩延导演的作品，叙事情节清新脱俗，把一个集爱情，亲情，友情为一身的故事，拿捏的恰到好处，描述细腻，清晰...

",三只兔子,力荐,35
46,滚蛋吧！肿瘤君,"感谢熊顿曾经如天使一般在这个世界上美好的存在过～感谢女神白百何完美的诠释！一辈子要珍惜爱和被爱的人，也要乘着年轻不留遗憾的疯一回，潇洒一回。百白何接地气的演出让我们看到了那个真正乐观又有点二的熊顿，实实在在的生活，酸甜苦辣，但是她总有办法让你会心大笑，最后...

",冰心,力荐,18
47,滚蛋吧！肿瘤君,"每天都有人得病，也许击垮我们的不仅是病魔，还有心魔，你的害怕，你的恐惧。 滚蛋吧肿瘤君！看过的人，多多少少会得到一些力量，去相信世界上有奇迹，去相信自己会活着，而不是被打败。 所有的人，都应该坚强的活着，相信活着，才会真的活着。 希望你能遇到那个给你带来力量的...

",明天,力荐,25
48,滚蛋吧！肿瘤君,"这部电影可以说是韩延导演的代表作，也充分展现出了韩延的风格，想象的部分非常出彩，也是亮点，在这部分里加入搞笑的元素，就非常讨喜，催泪的部分也是直达人心，哭的我上气不接下气，这部电影绝对能让你重新体验一次那种难受的感觉。熊顿就是你的亲人。就是在你身边与你谈笑...

",去远方寻你,力荐,28
49,滚蛋吧！肿瘤君,"因为题材在天涯论坛看过相关，感觉这个真实故事本身就非常感人。电影前半段是喜剧，后半段很催泪，看到电影后半段，眼泪说什么都止不住。感觉自己已经和电影里的熊顿成为了朋友，要看着朋友的离去，缺无能为力，更加感动的是，熊顿自己永远的是那样乐观，那样勇敢，所以，这种...

",洪荒粉红,力荐,31
50,滚蛋吧！肿瘤君,"这电影的名字，我一开始绝不打算看的，怎么看怎么中二。 结果看完，居然全程都被煽到。故事特别套路，一个青春正好的女孩子，活泼美丽，结果突然发现身怀绝症。然后勇敢面对，笑对人生的故事。 当一个人明知自己即将面临死亡的时候，会怎么做，会有怎么样的心路历程，...

",雪,推荐,18
51,滚蛋吧！肿瘤君,"

我认为吧，熊顿是一个想笑就笑，开朗明亮的女孩子，她的生活充满阳光，拥有爱她的人，她爱的人，父母健在，即使最后没有找到那个她的另一半，但是她仍然笑对一切啊。如果没有肿瘤，她还是一只欢快洒脱的小蝴蝶啊，肆意张扬的带着笑容过着自己想要的生活！ 其实啊，我们不能说，...

",淡沲,推荐,21
52,滚蛋吧！肿瘤君,"悲剧结局的影片，我一般都不喜欢，总觉得看完之后整个人心情都不好了，而肿瘤君却不同。整部影片充满了温情和感动，深深的打动了我。熊顿是那么乐观开朗的女孩子，面对疾病，她依然好好的过每一天，珍惜身边的朋友家人，在人生的最后阶段，她也没有放弃爱的权利，她的乐观开朗...

",玥玥,力荐,18
53,滚蛋吧！肿瘤君,"先是在朋友圈看到评价还不错，于是满怀期待地去影院，我已经很努力地想入戏了，结果都被太假的情节给逼出来，白百合演什么角色都一样，前期呆萌傻，后期开始感动煽情，这本电影开头的装疯卖傻也是把观众逗乐了，但是感觉中后段的白百合把自己装过头了，真以为是在演青春...

",轻描淡写地写,较差,46
54,滚蛋吧！肿瘤君,"

之前朋友看了点映，哭的稀里哗啦，推荐我们一定要去看。 其实我算网盲，并不了解很多众所周知的事情，人物。熊顿，我之前也没听说过。但大概了解一些后，就很想去看电影。昨天晚上要看电影，下午才看了熊顿的一些微博，看了她的漫画《滚蛋吧，肿瘤君》，很难过。加上昨天天津塘...

",凉菇的安而遇随,推荐,25
55,滚蛋吧！肿瘤君,"很早就看过熊顿的绘本，从上海电影节上《肿瘤君》媒体测评口碑爆棚开始就很期待这个片子，有幸提前看了内测场，真的是笑到哭、哭成狗，到最后我哭得声音都快憋不住了，用掉了一包半的纸巾，友情提示妹子们看前就别化眼妆了，切记！ 故事很简单，无非是主角身患重...

",延延,力荐,45
56,滚蛋吧！肿瘤君,"二刷，在不是大制作，不是我感冒的明星的情况下，能让我去影院看两遍的电影恐怕就只有肿瘤君了。僵尸、韩剧、清宫，还有电话骗局，最流行的元素都穿插其中。第二遍看，因为已经知道了剧情，于是笑点不再那么好笑，而泪点依然被狠狠戳中。在熊顿接连经历了被开，被甩之...

",爱在人间四月天,推荐,18
57,滚蛋吧！肿瘤君,"

 看之前我就有一定的心理准备，也是得知这部片子评价还不错的。我就想着到底能怎么感动我。大大咧咧，没头没脑，有点任性...开篇就是这么个印象。那些熊顿的脑洞通过电影的表现形式让我们真切的看到了，这个挺有趣的，比如，打个喷嚏把地给崩了，地面上的所有事...

",芳心暗许,推荐,21
58,滚蛋吧！肿瘤君,"看这部电影之前没看过同名漫画，也不知道这漫画故事是作者根据自己的亲身经历创作出来的，且作者就叫熊顿，并已经离逝，所以我是在毫不知晓任何故事情节发展的状态下来看这部电影的。影片的一开始就讲述了一个叫熊顿的女孩在短短时间内便遭遇了一连串的不幸...

",坐冰箱上装高冷,推荐,16
59,滚蛋吧！肿瘤君,"第一次看到熊顿的漫画的时候，还是熊顿第一次住院的时候，在微博看着她的漫画连载，然后看着她第一次出院，然后第二次出院，然后出书。可惜当我收到书的时候，熊顿已经离开。 一开始好多人说这不电影毁了熊顿，熊顿没有那么花痴，毁了艾米，艾米才不是小三。所以对这部电影一直...

",静待花开,推荐,13
60,滚蛋吧！肿瘤君,"熊！看了你的电影，又去翻了你的微博和天涯的高楼，很感动。 每个人的生命只有一次，要好好珍惜，要乐观。 这个电影主打温情牌，加入许多韩剧风来表现你的内心世界，梗有点生硬，我更喜欢红楼里共读西厢的温馨，本来要打三星的，但最后最后的白百合单独独白…看哭了有没有，加...

",定都峰定都阁,推荐,16
61,滚蛋吧！肿瘤君,"应该说《滚蛋吧！肿瘤君》，是一部感人的电影，如果我们把感人作为衡量一部电影优劣的标杆，那么肿瘤君它做到了。即使像我这样有点铁石心肠的观众，在电影院里也几乎掉出眼泪。之所以能够在感人的层面上获得成功，主要取决于电影元素的宏观架构，至少有...

",写剧本的李亦树,推荐,37
62,滚蛋吧！肿瘤君,"

 这是我第二次写观后感，第一次写的是一部叫做《抗癌的我》，http://movie.douban.com/review/5227258/#!/i!/ckDefault链接奉上，没想到第二次写又是写关于这一块的，没办法，也许是感同身受吧，看完了总想说点什么。PS（其实我是一个很没有文采，很懒的人，写不出什么高...

",資深問题少年,力荐,214
63,滚蛋吧！肿瘤君,"你好，熊顿。 我是最近才认识你的，认识你的契机也是因为《滚蛋吧，肿瘤君！》。 为了做这部电影的功课，我看了你的漫画。不好意思，本来想用您的，但感觉我如果用了尊称，你会浑身不自在，只好作罢。 我并不是你的粉丝，我只看过你的这一部漫画，但这并不妨碍，我现在坐在这里...

",白小蝎,力荐,64
64,滚蛋吧！肿瘤君,"我真是念念不忘梁医生摸着熊顿给的护手霜，摘下眼镜抹泪儿的那段，哪怕看个几十次，那儿也最戳泪点。 我爹娘都是医生，还都是肿瘤医生，我看了不少医患关系的桥段，但这样可爱的还是没怎么接触过。贴吧有个大长帖，说的暗恋医生小哥的故事。最后患者去世，他暗恋的医生小哥登陆...

",Andidoobrie,推荐,31
65,滚蛋吧！肿瘤君,"在微博上不知道哪里看来的说肿瘤君会成为超越捉妖记的暑期神片，心有好奇就决定去看看点映到底怎样的一部好片。故事是早就知道了，原型熊顿的漫画还微博转发过，原型还是让我挺感动的。百合何不知道是怎么了跟绝症干上了，演了三回还是根本停不下来的节奏。小妞形象并无突...

",叮叮,推荐,18
66,滚蛋吧！肿瘤君,"如果还有明天，怎么装扮你的脸。如果没有明天，怎么去说再见。肿瘤君还是赢了，带走了那个元气满满古灵精怪的少女。可熊顿也没输，永远的活在你我的记忆里。电影比预期中的要好看一些，少女版《抗癌的我》，逗比版《达拉斯买家俱乐部》。幽默而不过分搞笑，感人但不过度煽情，...

",诸葛不要·星,推荐,39
67,滚蛋吧！肿瘤君,"一部讲述一个乐观的人跟病魔做抗争的电影。一般电影描写病痛会有一点篇幅或者镜头，整部影片刻画痛苦并不多。以至于让我在观影的时候知道得的是肿瘤（癌症），但觉得并不是那么可怕，反而那种乐观、积极、阳光与爱深深的敲击着每个观影人。这也是这部电影成功的所在。当你觉得...

",念念,推荐,9
68,滚蛋吧！肿瘤君,"闲来无事戳了这部电影 简单的看了眼下面的评论 好像还是有一部分的人会来说这个改编的怎么怎么不好 当然 这是所有改编剧都需要面临的问题 一千个人心里有一千个哈姆雷特 所以一部由漫画，小说，或者是网络游戏改编的电视剧或者电影就不可避免的需要遇到这个首当其冲的大障碍...

",咖喱乌冬,还行,13
69,滚蛋吧！肿瘤君,"有点儿囧，一直把这部电影的名字说成""翻滚吧，肿瘤君""，都不知道哪里看到的！=_=不过，好的作品，终究还是会被发现的，看你是不是那个幸运儿了，当然不是说看了这部电影你就是幸运儿，而是你可以通过具体的影像，从一些老生常谈的道理里面领悟到一些东西，也许这些，你会特别需...

",棒棒棒棒棒棒,推荐,21
70,滚蛋吧！肿瘤君,"

Life is like a box of chocolates, you never konw what you're going to get. 未来是无法预测的，只要我们认认真真地做好每件事情，快快乐乐地过好每一天，生活就是美好的。 熊顿，一个真真实实的女孩子，真真实实的诠释着认真做好每件事，快乐过好每一天，生活就是美好的！ ...

",酸奶冰淇淋,推荐,11
71,滚蛋吧！肿瘤君,"

作为试片员，我想比较重要的在于中立的观影感受。从一开始，我对《滚蛋吧！肿瘤君》并没有很高期望，甚至对于“熊顿”这个名词尽力脑补也不知为何物。而唯一期待的，只能是吴彦祖，毕竟在这个浮躁刷脸的时代，吴彦祖这张脸已经值回票价。本片有几个泪点，熊顿靠在她妈怀里那...

",拾叁叔,还行,56
72,滚蛋吧！肿瘤君,"每个人来到这世间都要经历从出生长大老去到死去的过程。结果是会这么死去，结果都是会从我们身边消失的人们。为什么那么挣扎坚持战争拼死地活着呢？站远一点看，人的生命有时候让人觉得寒心空虚，可是看到电影《滚蛋吧，肿瘤君!》里的熊顿你会明白神马才叫“痛并快乐着”。即便...

",啊哈,还行,7
73,滚蛋吧！肿瘤君,"算得上是一部佳作，白百合和吴彦祖演绎的非常棒，每个人应该在这部戏里可以找到自己的影子，剧中的对话很生活也很温馨，有些甚至是不敢说而藏在心里的话，更适合在不开心甚至是绝望无助的时候观看。在它的正能量的带动下会觉得世界简单的充满乐趣。哭着笑了，笑着哭了，我在这...

",Nicole,推荐,7
74,滚蛋吧！肿瘤君,"看过两遍了每次都最后都哭，这种片子恐怕没办法让观众笑着出来吧。白百何演技一直中等偏上，比起很多小花来演技是拿的出手的，每个角色都带有白百何式的风格，有点出戏。情节连贯，虽然我到最后也没看出来医生对熊顿到底是什么意思。回归到故事本身，“你是我这一生唯一一次的...

",璐baby,推荐,8
75,滚蛋吧！肿瘤君,"在观影之前，我没做什么功课。只对制片人李亮文说过的一句话印象深刻：“每当与人提及《滚蛋吧！肿瘤君》是讲一个年轻女孩抗癌的故事，所有人第一反应是——这是一个悲剧的故事。但事实上我们想要创作的是一部喜剧，一部充满欢乐而又饱含泪水的喜剧。“ 我由此联想到了两部电影...

",苏幼,推荐,12
